Name,Review,Number Of Reviews,Genre,Tags,Dev_Info,Developer,Publisher,Release_Date,link,Price
CRYMACHINA,Very Positive,(24),"['Action, Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Action, Adventure']",FURYU Corporation,"NIS America, Inc.","24 Oct, 2023",https://store.steampowered.com/app/2258500/CRYMACHINA/?snr=1_7_7_7000_150_17,$29.99
The Gunk,Very Positive,(41),"['Action, Adventure']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Adventure']",Image & Form Games,Thunderful Publishing,"29 Apr, 2022",https://store.steampowered.com/app/1087760/The_Gunk/?snr=1_7_7_7000_150_17,$4.99
Park Beyond,Mostly Positive,(11),"['Casual, Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats']","['Casual, Simulation, Strategy']",Limbic Entertainment,Bandai Namco Europe S.A.S.,"16 Jun, 2023",https://store.steampowered.com/app/1368130/Park_Beyond/?snr=1_7_7_7000_150_18,$32.99
Café Stella and the Reaper's Butterflies,Overwhelmingly Positive,(100),"['Adventure, Casual']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Adventure, Casual']",YUZUSOFT,NekoNyan Ltd.,"25 Mar, 2022",https://store.steampowered.com/app/1829980/Caf_Stella_and_the_Reapers_Butterflies/?snr=1_7_7_7000_150_18,$34.99
Land of the Vikings,Mostly Positive,(56),['Strategy'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",['Strategy'],Laps Games,Iceberg Interactive,"9 Oct, 2023",https://store.steampowered.com/app/1981570/Land_of_the_Vikings/?snr=1_7_7_7000_150_18,$12.49
Victoria II,Very Positive,(113),['Strategy'],"['Single-player', 'Steam Trading Cards']",['Strategy'],Paradox Development Studio,Paradox Interactive,"31 Aug, 2010",https://store.steampowered.com/app/42960/Victoria_II/?snr=1_7_7_7000_150_18,$11.99
Colony Survival,Very Positive,(51),"['Action, Adventure, Indie, Strategy, Early Access']","['Single-player', 'Online PvP', 'LAN PvP', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Stats']","['Action, Adventure, Indie, Strategy, Early Access']",Pipliz,Pipliz,"16 Jun, 2017",https://store.steampowered.com/app/366090/Colony_Survival/?snr=1_7_7_7000_150_18,$12.49
Tales of the Black Forest,Overwhelmingly Positive,(243),"['Adventure, Indie, RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Adventure, Indie, RPG']",拾英工作室,SakuraGame,"26 Sep, 2019",https://store.steampowered.com/app/1093910/Tales_of_the_Black_Forest/?snr=1_7_7_7000_150_18,$1.19
Just Cause 4 Reloaded,Mixed,(171),"['Action, Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV']","['Action, Adventure']",Avalanche Studios,Square Enix,"4 Dec, 2018",https://store.steampowered.com/app/517630/Just_Cause_4_Reloaded/?snr=1_7_7_7000_150_18,$33.03
NEBULOUS: Fleet Command,Very Positive,(60),"['Simulation, Strategy, Early Access']","['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud']","['Simulation, Strategy, Early Access']",Eridanus Industries,Hooded Horse,"11 Feb, 2022",https://store.steampowered.com/app/887570/NEBULOUS_Fleet_Command/?snr=1_7_7_7000_150_18,$14.99
Len's Island,Mostly Positive,(46),"['Action, Adventure, Indie, Early Access']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Adventure, Indie, Early Access']",Flow Studio,Flow Studio,"26 Nov, 2021",https://store.steampowered.com/app/1335830/Lens_Island/?snr=1_7_7_7000_150_18,$12.49
We Love Katamari REROLL+ Royal Reverie,Very Positive,(42),['Action'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",['Action'],MONKEYCRAFT Co. Ltd.,Bandai Namco Entertainment,"2 Jun, 2023",https://store.steampowered.com/app/1730700/We_Love_Katamari_REROLL_Royal_Reverie/?snr=1_7_7_7000_150_18,$19.99
The Room Two,Overwhelmingly Positive,(141),"['Adventure, Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Adventure, Indie']",Fireproof Games,Fireproof Games,"5 Jul, 2016",https://store.steampowered.com/app/425580/The_Room_Two/?snr=1_7_7_7000_150_18,$2.99
Gal*Gun Returns,Very Positive,(156),"['Action, Adventure']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet']","['Action, Adventure']","INTI CREATES CO., LTD.",PQube,"12 Feb, 2021",https://store.steampowered.com/app/1425730/GalGun_Returns/?snr=1_7_7_7000_150_18,$9.19
The Dark Pictures Anthology: House of Ashes,Very Positive,(73),['Adventure'],"['Single-player', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Cloud', 'Remote Play Together']",['Adventure'],Supermassive Games,BANDAI NAMCO Entertainment Europe,"22 Oct, 2021",https://store.steampowered.com/app/1281590/The_Dark_Pictures_Anthology_House_of_Ashes/?snr=1_7_7_7000_150_18,$19.99
Sonic & SEGA All-Stars Racing,Very Positive,(35),['Racing'],"['Single-player', 'Shared/Split Screen PvP', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",['Racing'],Sumo Digital,SEGA,"3 Mar, 2010",https://store.steampowered.com/app/34190/Sonic__SEGA_AllStars_Racing/?snr=1_7_7_7000_150_18,$4.99
Total Tank Simulator,Mostly Positive,(55),"['Action, Indie, Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud']","['Action, Indie, Simulation, Strategy']",Noobz from Poland,505 Games,"20 May, 2020",https://store.steampowered.com/app/674500/Total_Tank_Simulator/?snr=1_7_7_7000_150_18,$10.49
Teamfight Manager,Very Positive,(39),"['Indie, Simulation, Sports']","['Single-player', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Cloud']","['Indie, Simulation, Sports']",Team Samoyed,Team Samoyed,"2 Mar, 2021",https://store.steampowered.com/app/1372810/Teamfight_Manager/?snr=1_7_7_7000_150_18,$9.99
Omensight: Definitive Edition,Very Positive,"(1,105)","['Action, Adventure, Indie, RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV']","['Action, Adventure, Indie, RPG']",Spearhead Games,Spearhead Games,"15 May, 2018",https://store.steampowered.com/app/455820/Omensight_Definitive_Edition/?snr=1_7_7_7000_150_18,$7.99
Mob Factory,Mixed,(16),"['Simulation, Strategy']",['Single-player'],"['Simulation, Strategy']",LiterallyEveryone Games,LiterallyEveryone Games,"9 Nov, 2023",https://store.steampowered.com/app/2182630/Mob_Factory/?snr=1_7_7_7000_150_18,$7.99
LEGO® Batman™: The Videogame,Very Positive,(90),"['Action, Adventure']","['Single-player', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']","['Action, Adventure']",Traveller's Tales,Warner Bros. Interactive Entertainment,"29 Sep, 2008",https://store.steampowered.com/app/21000/LEGO_Batman_The_Videogame/?snr=1_7_7_7000_150_18,$19.99
Dead Space™ 2,Very Positive,(169),"['Action, Adventure']","['Single-player', 'Steam Trading Cards']","['Action, Adventure']",Visceral Games,Electronic Arts,"28 Jan, 2011",https://store.steampowered.com/app/47780/Dead_Space_2/?snr=1_7_7_7000_150_18,$19.99
Wolfenstein 3D,Very Positive,(36),['Action'],"['Single-player', 'Steam Cloud']",['Action'],id Software,Bethesda Softworks,"3 Aug, 1994",https://store.steampowered.com/app/2270/Wolfenstein_3D/?snr=1_7_7_7000_150_18,$0.89
"STAR WARS™ Battlefront (Classic, 2004)",Very Positive,(42),['Action'],"['Single-player', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Cloud']",['Action'],Pandemic Studios,Lucasfilm,"21 Sep, 2004",https://store.steampowered.com/app/1058020/STAR_WARS_Battlefront_Classic_2004/?snr=1_7_7_7000_150_18,$5.79
Garten of Banban 6,Mostly Positive,(134),"['Action, Adventure, Casual, Indie']",['Single-player'],"['Action, Adventure, Casual, Indie']",Euphoric Brothers,Euphoric Brothers,"20 Dec, 2023",https://store.steampowered.com/app/2499800/Garten_of_Banban_6/?snr=1_7_7_7000_150_18,$5.79
My Time at Portia,Very Positive,(115),"['Adventure, Casual, Indie, RPG, Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","['Adventure, Casual, Indie, RPG, Simulation']",Pathea Games,Focus Entertainment,"15 Jan, 2019",https://store.steampowered.com/app/666140/My_Time_at_Portia/?snr=1_7_7_7000_150_18,$20.99
FALL IN LABYRINTH,Very Positive,(743),"['Adventure, Indie, RPG']","['Single-player', 'Steam Trading Cards', 'Steam Cloud']","['Adventure, Indie, RPG']",JUKKAKU GAMES,OTAKU Plan,"17 Apr, 2021",https://store.steampowered.com/app/1441840/FALL_IN_LABYRINTH/?snr=1_7_7_7000_150_18,$3.90
Munchkin Digital,Mixed,(13),"['Action, Adventure, Casual, RPG, Strategy']","['Single-player', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements']","['Action, Adventure, Casual, RPG, Strategy']",Dire Wolf,Dire Wolf,"9 Mar, 2023",https://store.steampowered.com/app/1722860/Munchkin_Digital/?snr=1_7_7_7000_150_18,$14.99
Zuma Deluxe,Very Positive,(98),['Casual'],['Single-player'],['Casual'],"PopCap Games, Inc.","PopCap Games, Inc.","30 Aug, 2006",https://store.steampowered.com/app/3330/Zuma_Deluxe/?snr=1_7_7_7000_150_18,$4.99
Incremental Epic Hero 2,Mixed,(18),"['Adventure, Indie, RPG, Strategy, Free to Play, Early Access']","['Single-player', 'Steam Achievements', 'In-App Purchases', 'Steam Cloud']","['Adventure, Indie, RPG, Strategy, Free to Play, Early Access']",Hapiwaku,"Idle System, Inc.","22 Jul, 2022",https://store.steampowered.com/app/1690710/Incremental_Epic_Hero_2/?snr=1_7_7_7000_150_18,Free
Internet Cafe Simulator 2,Mostly Positive,(187),"['Action, Adventure, Casual, Indie, Simulation, Strategy']","['Single-player', 'Steam Achievements']","['Action, Adventure, Casual, Indie, Simulation, Strategy']",Cheesecake Dev,Cheesecake Dev,"7 Jan, 2022",https://store.steampowered.com/app/1563180/Internet_Cafe_Simulator_2/?snr=1_7_7_7000_150_18,$10.49
STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™,Overwhelmingly Positive,(130),['RPG'],"['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Remote Play on Tablet']",['RPG'],Obsidian Entertainment,LucasArts,"8 Feb, 2005",https://store.steampowered.com/app/208580/STAR_WARS_Knights_of_the_Old_Republic_II__The_Sith_Lords/?snr=1_7_7_7000_150_18,$5.79
Fun with Ragdolls: The Game,Very Positive,(57),"['Action, Indie, Simulation']","['Single-player', 'Includes level editor']","['Action, Indie, Simulation']",Jadon Barnes,Jadon Barnes,"17 Sep, 2019",https://store.steampowered.com/app/1142500/Fun_with_Ragdolls_The_Game/?snr=1_7_7_7000_150_18,$14.99
Yu-Gi-Oh! Legacy of the Duelist : Link Evolution,Very Positive,(27),['Simulation'],"['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",['Simulation'],Other Ocean Emeryville,KONAMI,"24 Mar, 2020",https://store.steampowered.com/app/1150640/YuGiOh_Legacy_of_the_Duelist__Link_Evolution/?snr=1_7_7_7000_150_18,$18.99
LEGO® MARVEL's Avengers,Very Positive,(47),"['Action, Adventure']","['Single-player', 'Steam Achievements', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']","['Action, Adventure']",Traveller's Tales,Warner Bros. Interactive Entertainment,"26 Jan, 2016",https://store.steampowered.com/app/405310/LEGO_MARVELs_Avengers/?snr=1_7_7_7000_150_18,$19.99
Motor Town: Behind The Wheel,Very Positive,(41),"['Casual, Indie, Racing, Simulation, Early Access']","['Single-player', 'Online PvP', 'Online Co-op', 'Steam Cloud']","['Casual, Indie, Racing, Simulation, Early Access']",P3 Games,P3 Games,"18 Dec, 2021",https://store.steampowered.com/app/1369670/Motor_Town_Behind_The_Wheel/?snr=1_7_7_7000_150_18,$10.49
Lunch Lady,Very Positive,(89),"['Action, Adventure, Indie']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']","['Action, Adventure, Indie']",Manic Mice,Manic Mice,"15 Apr, 2021",https://store.steampowered.com/app/1571440/Lunch_Lady/?snr=1_7_7_7000_150_18,$2.99
Bendy and the Dark Revival,Overwhelmingly Positive,(260),"['Action, Adventure']","['Single-player', 'Steam Achievements']","['Action, Adventure']",Joey Drew Studios,Joey Drew Studios,"15 Nov, 2022",https://store.steampowered.com/app/1063660/Bendy_and_the_Dark_Revival/?snr=1_7_7_7000_150_18,$29.99
Runes of Magic,Mostly Positive,(13),"['Action, Adventure, Massively Multiplayer, RPG, Free to Play']","['MMO', 'Online PvP', 'Online Co-op', 'In-App Purchases']","['Action, Adventure, Massively Multiplayer, RPG, Free to Play']",Runewaker Entertainment,Gameforge 4D GmbH‬,"19 Mar, 2009",https://store.steampowered.com/app/808290/Runes_of_Magic/?snr=1_7_7_7000_150_18,Free
Blood Bowl 2,Very Positive,(18),"['Sports, Strategy']","['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together']","['Sports, Strategy']",Cyanide Studios,Nacon,"22 Sep, 2015",https://store.steampowered.com/app/236690/Blood_Bowl_2/?snr=1_7_7_7000_150_18,$12.99
NIMBY Rails,Mostly Positive,(47),"['Simulation, Early Access']","['Single-player', 'Online Co-op', 'Steam Workshop', 'Steam Cloud']","['Simulation, Early Access']",Weird and Wry,Weird and Wry,"26 Jan, 2021",https://store.steampowered.com/app/1134710/NIMBY_Rails/?snr=1_7_7_7000_150_18,$18.99
To the Moon,Very Positive,(562),"['Adventure, Indie, RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Adventure, Indie, RPG']",Freebird Games,Freebird Games,"1 Nov, 2011",https://store.steampowered.com/app/206440/To_the_Moon/?snr=1_7_7_7000_150_18,$5.79
LISA: The Painful,Very Positive,(56),"['Adventure, Indie, RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Adventure, Indie, RPG']",Dingaling Productions,Serenity Forge,"15 Dec, 2014",https://store.steampowered.com/app/335670/LISA_The_Painful/?snr=1_7_7_7000_150_18,$14.99
Plan B: Terraform,Very Positive,(40),"['Indie, Simulation, Strategy, Early Access']","['Single-player', 'Steam Cloud']","['Indie, Simulation, Strategy, Early Access']",Gaddy Games,Gaddy Games,"15 Feb, 2023",https://store.steampowered.com/app/1894430/Plan_B_Terraform/?snr=1_7_7_7000_150_18,$6.59
Disgaea 2 PC,Very Positive,(13),['RPG'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",['RPG'],"Nippon Ichi Software, Inc.","NIS America, Inc.","30 Jan, 2017",https://store.steampowered.com/app/495280/Disgaea_2_PC/?snr=1_7_7_7000_150_18,$1.99
Assassin's Creed® Revelations,Mostly Positive,(159),"['Action, Adventure']",['Single-player'],"['Action, Adventure']",Ubisoft Montreal,Ubisoft,"1 Dec, 2011",https://store.steampowered.com/app/201870/Assassins_Creed_Revelations/?snr=1_7_7_7000_150_18,$15.99
Call of Duty® (2003),Very Positive,(93),['Action'],['Single-player'],['Action'],Infinity Ward,Activision,"29 Oct, 2003",https://store.steampowered.com/app/2620/Call_of_Duty_2003/?snr=1_7_7_7000_150_18,$19.99
"Slave Princess Finne, why did she sell out her own kingdom?",Positive,(25),"['Adventure, RPG']","['Single-player', 'Steam Cloud']","['Adventure, RPG']",Circle Fairy Flower,OTAKU Plan,"14 Oct, 2023",https://store.steampowered.com/app/2097770/Slave_Princess_Finne_why_did_she_sell_out_her_own_kingdom/?snr=1_7_7_7000_150_18,$4.64
Slime 3K: Rise Against Despot,Mostly Positive,(95),"['Action, Indie, RPG, Early Access']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Indie, RPG, Early Access']",Konfa Games,tinyBuild,"2 Nov, 2023",https://store.steampowered.com/app/2348610/Slime_3K_Rise_Against_Despot/?snr=1_7_7_7000_150_18,$2.99
Garden Galaxy,Overwhelmingly Positive,(135),"['Casual, Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Casual, Indie']",Anneka Tran,Anneka Tran,"14 Dec, 2022",https://store.steampowered.com/app/1970460/Garden_Galaxy/?snr=1_7_7_7000_150_18,$9.99
Auto Chess,Mostly Positive,(27),['Strategy'],"['MMO', 'Online PvP', 'Online Co-op', 'In-App Purchases']",['Strategy'],Chengdu longyuan Network Technology Co.Ltd,Chengdu longyuan Network Technology Co.Ltd,"8 Dec, 2022",https://store.steampowered.com/app/1530300/Auto_Chess/?snr=1_7_7_7000_150_18,Free
Far Cry® Primal,Very Positive,(237),"['Action, Adventure']","['Single-player', 'Steam Trading Cards']","['Action, Adventure']",Ubisoft,Ubisoft,"1 Mar, 2016",https://store.steampowered.com/app/371660/Far_Cry_Primal/?snr=1_7_7_7000_150_19,$23.99
Mist Survival,Mixed,(171),"['Action, Adventure, Indie, Simulation, Early Access']",['Single-player'],"['Action, Adventure, Indie, Simulation, Early Access']",Dimension 32 Entertainment,Dimension 32 Entertainment,"15 Aug, 2018",https://store.steampowered.com/app/914620/Mist_Survival/?snr=1_7_7_7000_150_19,$10.99
Tropico 5,Very Positive,(17),"['RPG, Simulation, Strategy']","['Single-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']","['RPG, Simulation, Strategy']",Haemimont Games,Kalypso Media Digital,"23 May, 2014",https://store.steampowered.com/app/245620/Tropico_5/?snr=1_7_7_7000_150_19,$19.99
The Outer Worlds: Spacer's Choice Edition,Mostly Positive,(64),"['Action, Adventure, RPG']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Adventure, RPG']",Obsidian Entertainment,Private Division,"7 Mar, 2023",https://store.steampowered.com/app/1920490/The_Outer_Worlds_Spacers_Choice_Edition/?snr=1_7_7_7000_150_19,$59.99
