Name,Tags,Price,Review
Adore,Steam Achievements,19.99,Very Positive
Adore,Steam Cloud,19.99,Very Positive
Archmage Rises,Single-player,9.99,Mostly Positive
Archmage Rises,Steam Cloud,9.99,Mostly Positive
Onee Chanbara ORIGIN,Single-player,59.99,Mostly Positive
Onee Chanbara ORIGIN,Steam Achievements,59.99,Mostly Positive
Onee Chanbara ORIGIN,Steam Cloud,59.99,Mostly Positive
Idling Gears,Single-player,2.99,Mixed
Idling Gears,Steam Achievements,2.99,Mixed
Idling Gears,Steam Cloud,2.99,Mixed
Idling Gears,Steam Leaderboards,2.99,Mixed
Idling Gears,Remote Play on Phone,2.99,Mixed
Idling Gears,Remote Play on Tablet,2.99,Mixed
Another Brick in The Mall,Single-player,8.99,Very Positive
Another Brick in The Mall,Steam Achievements,8.99,Very Positive
Another Brick in The Mall,Steam Trading Cards,8.99,Very Positive
Another Brick in The Mall,Steam Workshop,8.99,Very Positive
Another Brick in The Mall,Steam Cloud,8.99,Very Positive
Staxel,Single-player,9.99,Very Positive
Staxel,Online Co-op,9.99,Very Positive
Staxel,Steam Achievements,9.99,Very Positive
Staxel,Steam Trading Cards,9.99,Very Positive
Staxel,Steam Workshop,9.99,Very Positive
Ultimate Epic Battle Simulator,Single-player,14.99,Mostly Positive
Hand Simulator: Survival,Single-player,1.99,Very Positive
Hand Simulator: Survival,Online PvP,1.99,Very Positive
Hand Simulator: Survival,Online Co-op,1.99,Very Positive
Hand Simulator: Survival,Steam Achievements,1.99,Very Positive
Hand Simulator: Survival,Stats,1.99,Very Positive
Potion Tycoon,Single-player,10.99,Mostly Positive
Potion Tycoon,Steam Achievements,10.99,Mostly Positive
Potion Tycoon,Steam Trading Cards,10.99,Mostly Positive
Potion Tycoon,Steam Cloud,10.99,Mostly Positive
Ben and Ed - Blood Party,Single-player,14.99,Very Positive
Ben and Ed - Blood Party,Online PvP,14.99,Very Positive
Ben and Ed - Blood Party,Shared/Split Screen PvP,14.99,Very Positive
Ben and Ed - Blood Party,Online Co-op,14.99,Very Positive
Ben and Ed - Blood Party,Shared/Split Screen Co-op,14.99,Very Positive
Ben and Ed - Blood Party,Steam Achievements,14.99,Very Positive
Ben and Ed - Blood Party,Steam Workshop,14.99,Very Positive
Ben and Ed - Blood Party,Steam Cloud,14.99,Very Positive
Ben and Ed - Blood Party,Includes level editor,14.99,Very Positive
Ben and Ed - Blood Party,Remote Play Together,14.99,Very Positive
小白兔电商~Bunny e-Shop,Single-player,10.99,Very Positive
小白兔电商~Bunny e-Shop,Steam Achievements,10.99,Very Positive
小白兔电商~Bunny e-Shop,Steam Cloud,10.99,Very Positive
It Steals,Single-player,4.99,Overwhelmingly Positive
It Steals,Steam Achievements,4.99,Overwhelmingly Positive
It Steals,Remote Play Together,4.99,Overwhelmingly Positive
PAC-MAN MUSEUM+,Single-player,12.99,Very Positive
PAC-MAN MUSEUM+,Steam Achievements,12.99,Very Positive
PAC-MAN MUSEUM+,Steam Cloud,12.99,Very Positive
PAC-MAN MUSEUM+,Steam Leaderboards,12.99,Very Positive
Who's Who?,Online PvP,4.99,Mostly Positive
Who's Who?,Steam Achievements,4.99,Mostly Positive
East Trade Tycoon,Single-player,3.99,Mostly Positive
East Trade Tycoon,Steam Achievements,3.99,Mostly Positive
East Trade Tycoon,Steam Cloud,3.99,Mostly Positive
Croixleur Sigma - Deluxe Edition,Single-player,3.14,Mostly Positive
Croixleur Sigma - Deluxe Edition,Steam Achievements,3.14,Mostly Positive
Croixleur Sigma - Deluxe Edition,Steam Leaderboards,3.14,Mostly Positive
Impostor Factory,Single-player,5.79,Overwhelmingly Positive
Impostor Factory,Steam Achievements,5.79,Overwhelmingly Positive
Impostor Factory,Steam Trading Cards,5.79,Overwhelmingly Positive
Impostor Factory,Steam Cloud,5.79,Overwhelmingly Positive
Risen 2: Dark Waters,Single-player,5.79,Very Positive
Risen 2: Dark Waters,Steam Achievements,5.79,Very Positive
Risen 2: Dark Waters,Steam Trading Cards,5.79,Very Positive
Risen 2: Dark Waters,Stats,5.79,Very Positive
Gensokyo Night Festival,Single-player,10.39,Very Positive
Castlevania Advance Collection,Single-player,10.49,Very Positive
Castlevania Advance Collection,Steam Achievements,10.49,Very Positive
Brigador: Up-Armored Edition,Single-player,12.49,Very Positive
Brigador: Up-Armored Edition,Steam Achievements,12.49,Very Positive
Brigador: Up-Armored Edition,Steam Trading Cards,12.49,Very Positive
Brigador: Up-Armored Edition,Steam Cloud,12.49,Very Positive
Brigador: Up-Armored Edition,Includes level editor,12.49,Very Positive
Space Rangers HD: A War Apart,Single-player,7.99,Very Positive
Space Rangers HD: A War Apart,Steam Achievements,7.99,Very Positive
Space Rangers HD: A War Apart,Steam Trading Cards,7.99,Very Positive
Space Rangers HD: A War Apart,Steam Cloud,7.99,Very Positive
Space Rangers HD: A War Apart,Stats,7.99,Very Positive
Space Rangers HD: A War Apart,Steam Leaderboards,7.99,Very Positive
Griefhelm,Single-player,9.99,Mostly Positive
Griefhelm,Online PvP,9.99,Mostly Positive
Griefhelm,Shared/Split Screen PvP,9.99,Mostly Positive
Griefhelm,Shared/Split Screen Co-op,9.99,Mostly Positive
Griefhelm,Steam Cloud,9.99,Mostly Positive
Griefhelm,Remote Play Together,9.99,Mostly Positive
Blockland,Single-player,9.99,Mostly Positive
Blockland,Steam Achievements,9.99,Mostly Positive
Blockland,Steam Trading Cards,9.99,Mostly Positive
Children of a Dead Earth,Single-player,10.49,Very Positive
Children of a Dead Earth,Steam Achievements,10.49,Very Positive
Children of a Dead Earth,Steam Workshop,10.49,Very Positive
Children of a Dead Earth,Steam Cloud,10.49,Very Positive
Gods Of Defense,Single-player,14.99,Mixed
Gods Of Defense,Steam Achievements,14.99,Mixed
Gods Of Defense,Steam Cloud,14.99,Mixed
King's Bounty: Warriors of the North,Single-player,5.79,Mostly Positive
King's Bounty: Warriors of the North,Steam Achievements,5.79,Mostly Positive
King's Bounty: Warriors of the North,Steam Trading Cards,5.79,Mostly Positive
King's Bounty: Warriors of the North,Steam Cloud,5.79,Mostly Positive
King's Bounty: Warriors of the North,Steam Leaderboards,5.79,Mostly Positive
Umineko: Golden Fantasia,Single-player,12.49,Very Positive
Umineko: Golden Fantasia,Online PvP,12.49,Very Positive
Umineko: Golden Fantasia,Shared/Split Screen PvP,12.49,Very Positive
Umineko: Golden Fantasia,Steam Trading Cards,12.49,Very Positive
Umineko: Golden Fantasia,Steam Cloud,12.49,Very Positive
Umineko: Golden Fantasia,Remote Play Together,12.49,Very Positive
Project Arrhythmia,Single-player,11.99,Overwhelmingly Positive
Project Arrhythmia,Shared/Split Screen Co-op,11.99,Overwhelmingly Positive
Project Arrhythmia,Steam Achievements,11.99,Overwhelmingly Positive
Project Arrhythmia,Steam Workshop,11.99,Overwhelmingly Positive
Project Arrhythmia,Steam Cloud,11.99,Overwhelmingly Positive
Project Arrhythmia,Includes level editor,11.99,Overwhelmingly Positive
Project Arrhythmia,Remote Play Together,11.99,Overwhelmingly Positive
Undaunted Normandy,Single-player,15.99,Very Positive
Undaunted Normandy,Online PvP,15.99,Very Positive
Undaunted Normandy,Shared/Split Screen PvP,15.99,Very Positive
Undaunted Normandy,Cross-Platform Multiplayer,15.99,Very Positive
Undaunted Normandy,Remote Play Together,15.99,Very Positive
Mirror Maker,Single-player,0.79,Mostly Positive
Mirror Maker,Steam Trading Cards,0.79,Mostly Positive
Din's Curse,Single-player,1.44,Very Positive
Din's Curse,Cross-Platform Multiplayer,1.44,Very Positive
Din's Curse,Steam Trading Cards,1.44,Very Positive
Pumping Simulator,Single-player,2.99,Mostly Positive
Pumping Simulator,Online Co-op,2.99,Mostly Positive
Pumping Simulator,Steam Achievements,2.99,Mostly Positive
Pumping Simulator,Steam Cloud,2.99,Mostly Positive
Seven Nights Ghost,Single-player,11.99,Very Positive
Deep Sky Derelicts,Single-player,10.49,Mostly Positive
Deep Sky Derelicts,Steam Achievements,10.49,Mostly Positive
Deep Sky Derelicts,Steam Trading Cards,10.49,Mostly Positive
Deep Sky Derelicts,Steam Cloud,10.49,Mostly Positive
Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings DX,Single-player,33.29,Very Positive
Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings DX,Steam Achievements,33.29,Very Positive
Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings DX,Steam Cloud,33.29,Very Positive
BANCHOU TACTICS,Single-player,10.49,Very Positive
BANCHOU TACTICS,Steam Achievements,10.49,Very Positive
Border Officer,Single-player,5.79,Mixed
Border Officer,Steam Achievements,5.79,Mixed
Sudeki,Single-player,5.99,Very Positive
Sudeki,Steam Trading Cards,5.99,Very Positive
Sudeki,Captions available,5.99,Very Positive
Sudeki,Steam Cloud,5.99,Very Positive
Trine 2: Complete Story,Single-player,10.49,Overwhelmingly Positive
Trine 2: Complete Story,Online Co-op,10.49,Overwhelmingly Positive
Trine 2: Complete Story,Shared/Split Screen Co-op,10.49,Overwhelmingly Positive
Trine 2: Complete Story,Cross-Platform Multiplayer,10.49,Overwhelmingly Positive
Trine 2: Complete Story,Steam Achievements,10.49,Overwhelmingly Positive
Trine 2: Complete Story,Steam Trading Cards,10.49,Overwhelmingly Positive
Trine 2: Complete Story,Steam Workshop,10.49,Overwhelmingly Positive
Trine 2: Complete Story,Steam Cloud,10.49,Overwhelmingly Positive
Trine 2: Complete Story,Includes level editor,10.49,Overwhelmingly Positive
Trine 2: Complete Story,Remote Play on Phone,10.49,Overwhelmingly Positive
Trine 2: Complete Story,Remote Play on Tablet,10.49,Overwhelmingly Positive
Trine 2: Complete Story,Remote Play on TV,10.49,Overwhelmingly Positive
Trine 2: Complete Story,Remote Play Together,10.49,Overwhelmingly Positive
Galactic Civilizations III,Single-player,18.99,Mostly Positive
Galactic Civilizations III,Online PvP,18.99,Mostly Positive
Galactic Civilizations III,Online Co-op,18.99,Mostly Positive
Galactic Civilizations III,Steam Achievements,18.99,Mostly Positive
Galactic Civilizations III,Steam Trading Cards,18.99,Mostly Positive
Galactic Civilizations III,Steam Workshop,18.99,Mostly Positive
Galactic Civilizations III,Stats,18.99,Mostly Positive
Euro Fishing,Single-player,7.99,Mixed
Euro Fishing,Steam Achievements,7.99,Mixed
Euro Fishing,Steam Cloud,7.99,Mixed
Euro Fishing,Steam Leaderboards,7.99,Mixed
Euro Fishing,Remote Play on TV,7.99,Mixed
Tangledeep,Single-player,14.99,Very Positive
Tangledeep,Steam Achievements,14.99,Very Positive
Tangledeep,Steam Trading Cards,14.99,Very Positive
Tangledeep,Steam Workshop,14.99,Very Positive
Tangledeep,Steam Cloud,14.99,Very Positive
Tangledeep,Stats,14.99,Very Positive
Tangledeep,Steam Leaderboards,14.99,Very Positive
Jupiter Hell,Single-player,24.99,Very Positive
Jupiter Hell,Steam Achievements,24.99,Very Positive
Jupiter Hell,Steam Cloud,24.99,Very Positive
Strategic Mind: The Pacific,Single-player,29.99,Mostly Positive
Strategic Mind: The Pacific,Steam Achievements,29.99,Mostly Positive
Strategic Mind: The Pacific,Steam Trading Cards,29.99,Mostly Positive
Strategic Mind: The Pacific,Steam Cloud,29.99,Mostly Positive
Strategic Mind: The Pacific,Steam Leaderboards,29.99,Mostly Positive
Receiver 2,Single-player,10.49,Very Positive
Receiver 2,Steam Achievements,10.49,Very Positive
Receiver 2,Steam Trading Cards,10.49,Very Positive
Receiver 2,Captions available,10.49,Very Positive
Professional Fishing,Online PvP,0.0,Mostly Positive
Professional Fishing,Online Co-op,0.0,Mostly Positive
Professional Fishing,In-App Purchases,0.0,Mostly Positive
Professional Fishing,Stats,0.0,Mostly Positive
Aquarium Designer,Single-player,9.99,Very Positive
Aquarium Designer,Steam Achievements,9.99,Very Positive
Field of Glory II: Medieval,Single-player,14.99,Very Positive
Field of Glory II: Medieval,Online PvP,14.99,Very Positive
Field of Glory II: Medieval,Steam Cloud,14.99,Very Positive
Field of Glory II: Medieval,Remote Play Together,14.99,Very Positive
Bean Battles,Online PvP,0.99,Very Positive
Bean Battles,Steam Achievements,0.99,Very Positive
Bean Battles,Stats,0.99,Very Positive
King's Bounty: The Legend,Single-player,3.99,Very Positive
King's Bounty: The Legend,Steam Cloud,3.99,Very Positive
Elemental Survivors,Single-player,4.99,Very Positive
Elemental Survivors,Steam Achievements,4.99,Very Positive
Elemental Survivors,Steam Cloud,4.99,Very Positive
FIND ALL 4: Magic,Single-player,1.99,Very Positive
FIND ALL 4: Magic,Steam Achievements,1.99,Very Positive
DON'T LOOK AWAY,Online PvP,2.99,Very Positive
Garfield Kart,Single-player,4.99,Very Positive
Autonauts,Single-player,10.49,Very Positive
Autonauts,Steam Achievements,10.49,Very Positive
Autonauts,Steam Workshop,10.49,Very Positive
Autonauts,Steam Cloud,10.49,Very Positive
Autonauts,Includes level editor,10.49,Very Positive
Tribal Hunter,Single-player,14.99,Overwhelmingly Positive
Tribal Hunter,Steam Achievements,14.99,Overwhelmingly Positive
Tribal Hunter,Steam Trading Cards,14.99,Overwhelmingly Positive
Idle Catfarmia,Single-player,3.44,Mostly Positive
Idle Catfarmia,Steam Achievements,3.44,Mostly Positive
Idle Catfarmia,Steam Cloud,3.44,Mostly Positive
Idle Catfarmia,Profile Features Limited,3.44,Mostly Positive
Galactic Mining Corp,Single-player,7.29,Very Positive
Galactic Mining Corp,Steam Achievements,7.29,Very Positive
Galactic Mining Corp,Steam Cloud,7.29,Very Positive
Galactic Mining Corp,Remote Play on Tablet,7.29,Very Positive
First Strike,Single-player,11.99,Very Positive
First Strike,Steam Achievements,11.99,Very Positive
First Strike,Steam Trading Cards,11.99,Very Positive
You Can Kana - Learn Japanese Hiragana & Katakana,Single-player,9.99,Very Positive
You Can Kana - Learn Japanese Hiragana & Katakana,Steam Achievements,9.99,Very Positive
You Can Kana - Learn Japanese Hiragana & Katakana,Steam Cloud,9.99,Very Positive
The Book of Unwritten Tales,Single-player,10.49,Very Positive
The Book of Unwritten Tales,Remote Play on Tablet,10.49,Very Positive
Lumberhill,Single-player,3.7,Mostly Positive
Lumberhill,Online PvP,3.7,Mostly Positive
Lumberhill,Shared/Split Screen PvP,3.7,Mostly Positive
Lumberhill,Online Co-op,3.7,Mostly Positive
Lumberhill,Shared/Split Screen Co-op,3.7,Mostly Positive
Lumberhill,Steam Achievements,3.7,Mostly Positive
Lumberhill,Steam Cloud,3.7,Mostly Positive
Lumberhill,Stats,3.7,Mostly Positive
Lumberhill,Remote Play Together,3.7,Mostly Positive
Moonshine Inc.,Single-player,10.49,Mixed
Moonshine Inc.,Steam Achievements,10.49,Mixed
Word Factori,Single-player,5.99,Very Positive
Word Factori,Steam Achievements,5.99,Very Positive
Word Factori,Steam Cloud,5.99,Very Positive
Geometry Wars™ 3: Dimensions Evolved,Single-player,14.99,Very Positive
Geometry Wars™ 3: Dimensions Evolved,Steam Achievements,14.99,Very Positive
Geometry Wars™ 3: Dimensions Evolved,Steam Leaderboards,14.99,Very Positive
Geometry Wars™ 3: Dimensions Evolved,Remote Play Together,14.99,Very Positive
Pure Chess Grandmaster Edition,Single-player,8.99,Mostly Positive
Pure Chess Grandmaster Edition,Cross-Platform Multiplayer,8.99,Mostly Positive
Pure Chess Grandmaster Edition,Steam Achievements,8.99,Mostly Positive
Pure Chess Grandmaster Edition,Steam Trading Cards,8.99,Mostly Positive
Pure Chess Grandmaster Edition,Remote Play on TV,8.99,Mostly Positive
Pure Chess Grandmaster Edition,Remote Play Together,8.99,Mostly Positive
Trine 3: The Artifacts of Power,Single-player,11.0,Mixed
Trine 3: The Artifacts of Power,Online Co-op,11.0,Mixed
Trine 3: The Artifacts of Power,Shared/Split Screen Co-op,11.0,Mixed
Trine 3: The Artifacts of Power,Steam Achievements,11.0,Mixed
Trine 3: The Artifacts of Power,Steam Trading Cards,11.0,Mixed
Trine 3: The Artifacts of Power,Steam Workshop,11.0,Mixed
Trine 3: The Artifacts of Power,Steam Cloud,11.0,Mixed
Trine 3: The Artifacts of Power,Includes level editor,11.0,Mixed
Trine 3: The Artifacts of Power,Remote Play on TV,11.0,Mixed
Trine 3: The Artifacts of Power,Remote Play Together,11.0,Mixed
Showrunner,Single-player,8.99,Mostly Positive
Knights College,Single-player,12.49,Overwhelmingly Positive
Knights College,Steam Achievements,12.49,Overwhelmingly Positive
Knights College,Remote Play on Phone,12.49,Overwhelmingly Positive
Knights College,Remote Play on Tablet,12.49,Overwhelmingly Positive
Day of Defeat,Valve Anti-Cheat enabled,2.99,Very Positive
The Fisherman - Fishing Planet,Online PvP,14.99,Mixed
The Fisherman - Fishing Planet,Steam Achievements,14.99,Mixed
The Fisherman - Fishing Planet,Steam Cloud,14.99,Mixed
Inout,Single-player,4.99,Mostly Positive
Inout,Online Co-op,4.99,Mostly Positive
Inout,Steam Achievements,4.99,Mostly Positive
Doom Sweeper,Single-player,2.99,Mostly Positive
Lost Lands: Redemption Collector's Edition,Single-player,4.99,Positive
Lost Lands: Redemption Collector's Edition,Steam Achievements,4.99,Positive
Lost Lands: Redemption Collector's Edition,Steam Cloud,4.99,Positive
Villagers and Heroes,MMO,0.0,Mixed
Villagers and Heroes,Steam Trading Cards,0.0,Mixed
Landlord's Super,Single-player,10.49,Very Positive
Undead Horde,Single-player,16.99,Very Positive
Undead Horde,Steam Achievements,16.99,Very Positive
Undead Horde,Steam Trading Cards,16.99,Very Positive
Undead Horde,Steam Cloud,16.99,Very Positive
Undead Horde,Remote Play on TV,16.99,Very Positive
ACRES,Single-player,7.99,Very Positive
ACRES,Steam Achievements,7.99,Very Positive
ACRES,Steam Cloud,7.99,Very Positive
PAC-MAN 256,Single-player,3.49,Overwhelmingly Positive
PAC-MAN 256,Shared/Split Screen PvP,3.49,Overwhelmingly Positive
PAC-MAN 256,Shared/Split Screen Co-op,3.49,Overwhelmingly Positive
PAC-MAN 256,Steam Achievements,3.49,Overwhelmingly Positive
PAC-MAN 256,Steam Trading Cards,3.49,Overwhelmingly Positive
PAC-MAN 256,Steam Cloud,3.49,Overwhelmingly Positive
PAC-MAN 256,Steam Leaderboards,3.49,Overwhelmingly Positive
PAC-MAN 256,Remote Play Together,3.49,Overwhelmingly Positive
Wizardry: The Five Ordeals,Single-player,18.99,Very Positive
Wizardry: The Five Ordeals,Steam Cloud,18.99,Very Positive
Wizardry: The Five Ordeals,Remote Play on Phone,18.99,Very Positive
Wizardry: The Five Ordeals,Remote Play on Tablet,18.99,Very Positive
Wizardry: The Five Ordeals,Remote Play on TV,18.99,Very Positive
Omega Labyrinth Life,Single-player,59.99,Mixed
Omega Labyrinth Life,Steam Achievements,59.99,Mixed
Omega Labyrinth Life,Steam Trading Cards,59.99,Mixed
Omega Labyrinth Life,Steam Cloud,59.99,Mixed
Dragon's Lair,Single-player,5.79,Mostly Positive
Dragon's Lair,Steam Achievements,5.79,Mostly Positive
THE CORRIDOR,Single-player,1.49,Overwhelmingly Positive
THE CORRIDOR,Steam Achievements,1.49,Overwhelmingly Positive
THE CORRIDOR,Steam Trading Cards,1.49,Overwhelmingly Positive
THE CORRIDOR,Captions available,1.49,Overwhelmingly Positive
Devil Daggers,Single-player,1.0,Overwhelmingly Positive
Fairy Biography,Single-player,2.49,Mostly Positive
Fairy Biography,Steam Achievements,2.49,Mostly Positive
Viticulture Essential Edition,Single-player,14.99,Mixed
Viticulture Essential Edition,Online PvP,14.99,Mixed
Viticulture Essential Edition,Shared/Split Screen PvP,14.99,Mixed
Viticulture Essential Edition,Cross-Platform Multiplayer,14.99,Mixed
Viticulture Essential Edition,Steam Achievements,14.99,Mixed
Viticulture Essential Edition,Steam Turn Notifications,14.99,Mixed
Viticulture Essential Edition,Remote Play Together,14.99,Mixed
Hidden Cats in Rome,Single-player,2.24,Very Positive
Hidden Cats in Rome,Steam Achievements,2.24,Very Positive
Hidden Cats in Rome,Steam Cloud,2.24,Very Positive
Typing Land,Single-player,5.99,Very Positive
Born of Bread,Single-player,24.99,Mostly Positive
Born of Bread,Steam Achievements,24.99,Mostly Positive
Born of Bread,Steam Cloud,24.99,Mostly Positive
They Always Run,Single-player,5.68,Very Positive
They Always Run,Steam Achievements,5.68,Very Positive
They Always Run,Steam Trading Cards,5.68,Very Positive
They Always Run,Steam Cloud,5.68,Very Positive
A Guidebook of Babel,Single-player,14.99,Very Positive
A Guidebook of Babel,Steam Achievements,14.99,Very Positive
A Guidebook of Babel,Steam Cloud,14.99,Very Positive
Zortch,Single-player,1.99,Overwhelmingly Positive
Zortch,Steam Achievements,1.99,Overwhelmingly Positive
Zortch,Steam Trading Cards,1.99,Overwhelmingly Positive
Zortch,Steam Cloud,1.99,Overwhelmingly Positive
Don't Escape: 4 Days to Survive,Single-player,7.99,Overwhelmingly Positive
Don't Escape: 4 Days to Survive,Steam Achievements,7.99,Overwhelmingly Positive
Don't Escape: 4 Days to Survive,Steam Trading Cards,7.99,Overwhelmingly Positive
Don't Escape: 4 Days to Survive,Steam Cloud,7.99,Overwhelmingly Positive
BLASTRONAUT,Single-player,18.99,Mostly Positive
BLASTRONAUT,Online Co-op,18.99,Mostly Positive
BLASTRONAUT,Steam Achievements,18.99,Mostly Positive
BLASTRONAUT,Steam Workshop,18.99,Mostly Positive
BLASTRONAUT,Steam Cloud,18.99,Mostly Positive
Olympic Games Tokyo 2020 – The Official Video Game™,Single-player,39.99,Mixed
Olympic Games Tokyo 2020 – The Official Video Game™,Shared/Split Screen PvP,39.99,Mixed
Olympic Games Tokyo 2020 – The Official Video Game™,Online Co-op,39.99,Mixed
Olympic Games Tokyo 2020 – The Official Video Game™,Steam Achievements,39.99,Mixed
Olympic Games Tokyo 2020 – The Official Video Game™,Steam Trading Cards,39.99,Mixed
Olympic Games Tokyo 2020 – The Official Video Game™,Remote Play Together,39.99,Mixed
TerraScape,Single-player,12.99,Very Positive
TerraScape,Online PvP,12.99,Very Positive
TerraScape,LAN PvP,12.99,Very Positive
TerraScape,Online Co-op,12.99,Very Positive
TerraScape,LAN Co-op,12.99,Very Positive
TerraScape,Steam Achievements,12.99,Very Positive
TerraScape,Steam Cloud,12.99,Very Positive
TerraScape,Steam Leaderboards,12.99,Very Positive
Garbage Truck Simulator,Single-player,12.99,Mostly Positive
Garbage Truck Simulator,Steam Achievements,12.99,Mostly Positive
Garbage Truck Simulator,Steam Leaderboards,12.99,Mostly Positive
Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,Single-player,19.99,Very Positive
Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,Steam Achievements,19.99,Very Positive
Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,Steam Trading Cards,19.99,Very Positive
Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,Captions available,19.99,Very Positive
Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,Steam Cloud,19.99,Very Positive
Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,Stats,19.99,Very Positive
Slave's Sword,Single-player,1.3,Mostly Positive
Slave's Sword,Steam Cloud,1.3,Mostly Positive
TFM: The First Men,Single-player,9.99,Mixed
TFM: The First Men,Steam Cloud,9.99,Mixed
Disc Creatures,Single-player,7.99,Very Positive
Buddy Simulator 1984,Single-player,9.99,Very Positive
Buddy Simulator 1984,Steam Achievements,9.99,Very Positive
Buddy Simulator 1984,Steam Trading Cards,9.99,Very Positive
Chicken Invaders Universe,MMO,0.0,Very Positive
Chicken Invaders Universe,Online Co-op,0.0,Very Positive
Chicken Invaders Universe,In-App Purchases,0.0,Very Positive
Chicken Invaders Universe,Steam Cloud,0.0,Very Positive
Tasty Blue,Single-player,7.99,Very Positive
Tasty Blue,Shared/Split Screen Co-op,7.99,Very Positive
Tasty Blue,Steam Achievements,7.99,Very Positive
Tasty Blue,Steam Trading Cards,7.99,Very Positive
Tasty Blue,Steam Leaderboards,7.99,Very Positive
Tasty Blue,Remote Play Together,7.99,Very Positive
Infliction,Single-player,10.49,Very Positive
Infliction,Steam Achievements,10.49,Very Positive
Infliction,Steam Trading Cards,10.49,Very Positive
Infliction,Captions available,10.49,Very Positive
Infliction,Remote Play on TV,10.49,Very Positive
Lost: Find,Single-player,3.99,Very Positive
Expeditions: Viking,Single-player,14.99,Very Positive
Expeditions: Viking,Steam Achievements,14.99,Very Positive
Expeditions: Viking,Steam Trading Cards,14.99,Very Positive
Expeditions: Viking,Steam Cloud,14.99,Very Positive
9 Years of Shadows,Single-player,10.49,Very Positive
Reassembly,Single-player,14.99,Very Positive
Reassembly,Steam Achievements,14.99,Very Positive
Reassembly,Steam Trading Cards,14.99,Very Positive
Reassembly,Steam Workshop,14.99,Very Positive
Reassembly,Steam Cloud,14.99,Very Positive
Reassembly,Includes level editor,14.99,Very Positive
Racine,Single-player,5.79,Mostly Positive
Racine,Steam Achievements,5.79,Mostly Positive
Racine,Steam Cloud,5.79,Mostly Positive
Fear Effect Sedna,Single-player,1.59,Mixed
Fear Effect Sedna,Steam Achievements,1.59,Mixed
Fear Effect Sedna,Steam Trading Cards,1.59,Mixed
Fear Effect Sedna,Steam Cloud,1.59,Mixed
Fear Effect Sedna,Remote Play on TV,1.59,Mixed
Beyond Sunset,Single-player,9.99,Very Positive
The Entropy Centre,Single-player,12.49,Very Positive
The Entropy Centre,Steam Achievements,12.49,Very Positive
The Entropy Centre,Steam Cloud,12.49,Very Positive
Defense Grid: The Awakening,Single-player,9.99,Overwhelmingly Positive
Defense Grid: The Awakening,Steam Achievements,9.99,Overwhelmingly Positive
Defense Grid: The Awakening,Steam Trading Cards,9.99,Overwhelmingly Positive
Defense Grid: The Awakening,Remote Play on TV,9.99,Overwhelmingly Positive
Deck of Ashes,Single-player,10.49,Mostly Positive
Deck of Ashes,Steam Achievements,10.49,Mostly Positive
Deck of Ashes,Steam Trading Cards,10.49,Mostly Positive
Deck of Ashes,Captions available,10.49,Mostly Positive
Deck of Ashes,Steam Cloud,10.49,Mostly Positive
Shift Quantum - A Cyber Noir Puzzle Platformer,Single-player,19.99,Positive
Shift Quantum - A Cyber Noir Puzzle Platformer,Steam Achievements,19.99,Positive
Shift Quantum - A Cyber Noir Puzzle Platformer,Steam Trading Cards,19.99,Positive
Shift Quantum - A Cyber Noir Puzzle Platformer,Steam Cloud,19.99,Positive
Shift Quantum - A Cyber Noir Puzzle Platformer,Includes level editor,19.99,Positive
Morels: The Hunt,Single-player,19.99,Very Positive
Morels: The Hunt,Steam Achievements,19.99,Very Positive
Morels: The Hunt,Steam Trading Cards,19.99,Very Positive
Merchant of the Six Kingdoms,Single-player,14.99,Very Positive
The Last Stand Legacy Collection,Single-player,5.79,Very Positive
The Last Stand Legacy Collection,Steam Achievements,5.79,Very Positive
The Last Stand Legacy Collection,Steam Cloud,5.79,Very Positive
Boundless,MMO,39.99,Mostly Positive
Boundless,Online PvP,39.99,Mostly Positive
Boundless,Online Co-op,39.99,Mostly Positive
Boundless,Cross-Platform Multiplayer,39.99,Mostly Positive
Boundless,Steam Achievements,39.99,Mostly Positive
Boundless,Remote Play on TV,39.99,Mostly Positive
Wet Girl,Single-player,0.44,Mostly Positive
Wet Girl,Steam Achievements,0.44,Mostly Positive
Wet Girl,Steam Trading Cards,0.44,Mostly Positive
Wet Girl,Steam Cloud,0.44,Mostly Positive
Wet Girl,Commentary available,0.44,Mostly Positive
The Cat Lady,Single-player,5.79,Very Positive
The Cat Lady,Steam Achievements,5.79,Very Positive
The Cat Lady,Steam Trading Cards,5.79,Very Positive
The Cat Lady,Steam Cloud,5.79,Very Positive
City of Gangsters,Single-player,29.99,Mostly Positive
City of Gangsters,Steam Achievements,29.99,Mostly Positive
City of Gangsters,Steam Cloud,29.99,Mostly Positive
The Crooked Man,Single-player,0.99,Very Positive
The Crooked Man,Steam Achievements,0.99,Very Positive
The Crooked Man,Steam Trading Cards,0.99,Very Positive
The Crooked Man,Steam Cloud,0.99,Very Positive
