Name,Genre,Price,Review
Nexomon: Extinction,Indie,4.19,Very Positive
Nexomon: Extinction,RPG,4.19,Very Positive
Nexomon: Extinction,Simulation,4.19,Very Positive
Blush Blush,Casual,0.0,Very Positive
Blush Blush,Indie,0.0,Very Positive
Blush Blush,Simulation,0.0,Very Positive
Blush Blush,Free to Play,0.0,Very Positive
Call to Arms,Action,7.99,Very Positive
Call to Arms,Indie,7.99,Very Positive
Call to Arms,Simulation,7.99,Very Positive
Call to Arms,Strategy,7.99,Very Positive
Kerbal Space Program,Indie,39.99,Overwhelmingly Positive
Kerbal Space Program,Simulation,39.99,Overwhelmingly Positive
Life Makeover,Casual,0.0,Very Positive
Life Makeover,Simulation,0.0,Very Positive
Holdfast: Nations At War,Action,10.49,Very Positive
Holdfast: Nations At War,Indie,10.49,Very Positive
Holdfast: Nations At War,Massively Multiplayer,10.49,Very Positive
Holdfast: Nations At War,Simulation,10.49,Very Positive
Holdfast: Nations At War,Strategy,10.49,Very Positive
STAR WARS™ X-Wing vs TIE Fighter - Balance of Power Campaigns™,Action,2.02,Mostly Positive
STAR WARS™ X-Wing vs TIE Fighter - Balance of Power Campaigns™,Simulation,2.02,Mostly Positive
Project Wingman,Action,12.49,Very Positive
Project Wingman,Indie,12.49,Very Positive
Project Wingman,Simulation,12.49,Very Positive
Yet Another Zombie Survivors,Action,9.99,Very Positive
Yet Another Zombie Survivors,Casual,9.99,Very Positive
Yet Another Zombie Survivors,Indie,9.99,Very Positive
Yet Another Zombie Survivors,RPG,9.99,Very Positive
Yet Another Zombie Survivors,Early Access,9.99,Very Positive
Breakout 13,Adventure,9.99,Very Positive
Breakout 13,Indie,9.99,Very Positive
Breakout 13,RPG,9.99,Very Positive
Dragon Princess is Hungry,Adventure,5.2,Very Positive
Dragon Princess is Hungry,RPG,5.2,Very Positive
Tribe: Primitive Builder,Casual,14.83,Very Positive
Tribe: Primitive Builder,Simulation,14.83,Very Positive
Magical Girl Celesphonia,Adventure,2.0,Overwhelmingly Positive
Magical Girl Celesphonia,Indie,2.0,Overwhelmingly Positive
Magical Girl Celesphonia,RPG,2.0,Overwhelmingly Positive
Starship Troopers: Terran Command,Strategy,14.99,Very Positive
Two Point Hospital,Indie,24.99,Very Positive
Two Point Hospital,Simulation,24.99,Very Positive
Solasta: Crown of the Magister,Adventure,14.99,Very Positive
Solasta: Crown of the Magister,RPG,14.99,Very Positive
Solasta: Crown of the Magister,Strategy,14.99,Very Positive
NieR Replicant™ ver.1.22474487139...,Action,44.99,Very Positive
NieR Replicant™ ver.1.22474487139...,Adventure,44.99,Very Positive
NieR Replicant™ ver.1.22474487139...,RPG,44.99,Very Positive
Age of Darkness: Final Stand,Strategy,11.0,Very Positive
Age of Darkness: Final Stand,Early Access,11.0,Very Positive
MONOPOLY Poker,Casual,0.0,Mostly Positive
MONOPOLY Poker,Simulation,0.0,Mostly Positive
MONOPOLY Poker,Free to Play,0.0,Mostly Positive
FTL: Faster Than Light,Indie,5.79,Overwhelmingly Positive
FTL: Faster Than Light,Simulation,5.79,Overwhelmingly Positive
FTL: Faster Than Light,Strategy,5.79,Overwhelmingly Positive
World of Warplanes,Action,0.0,Mostly Positive
World of Warplanes,Massively Multiplayer,0.0,Mostly Positive
World of Warplanes,Simulation,0.0,Mostly Positive
World of Warplanes,Free to Play,0.0,Mostly Positive
Rogue Tower,Casual,14.99,Very Positive
Rogue Tower,Strategy,14.99,Very Positive
Easy Red 2,Action,8.99,Very Positive
Easy Red 2,Indie,8.99,Very Positive
Easy Red 2,Simulation,8.99,Very Positive
Easy Red 2,Strategy,8.99,Very Positive
Grey Hack,Indie,10.49,Very Positive
Grey Hack,Massively Multiplayer,10.49,Very Positive
Grey Hack,Simulation,10.49,Very Positive
Grey Hack,Early Access,10.49,Very Positive
The Outer Worlds,RPG,29.99,Very Positive
Legion TD 2 - Multiplayer Tower Defense,Casual,9.99,Very Positive
Legion TD 2 - Multiplayer Tower Defense,Indie,9.99,Very Positive
Legion TD 2 - Multiplayer Tower Defense,Strategy,9.99,Very Positive
Cell to Singularity - Evolution Never Ends,Casual,0.0,Very Positive
Cell to Singularity - Evolution Never Ends,Simulation,0.0,Very Positive
Cell to Singularity - Evolution Never Ends,Free to Play,0.0,Very Positive
I Am Future: Cozy Apocalypse Survival,Adventure,7.99,Very Positive
I Am Future: Cozy Apocalypse Survival,Simulation,7.99,Very Positive
I Am Future: Cozy Apocalypse Survival,Strategy,7.99,Very Positive
I Am Future: Cozy Apocalypse Survival,Early Access,7.99,Very Positive
DARK SOULS™ II,Action,24.99,Very Positive
DARK SOULS™ II,RPG,24.99,Very Positive
Ocean's Heart,Action,2.39,Very Positive
Ocean's Heart,Adventure,2.39,Very Positive
Ocean's Heart,Indie,2.39,Very Positive
Ocean's Heart,RPG,2.39,Very Positive
Perfect Heist 2,Action,9.99,Very Positive
Perfect Heist 2,Casual,9.99,Very Positive
Perfect Heist 2,Indie,9.99,Very Positive
Perfect Heist 2,Strategy,9.99,Very Positive
Streets of Rogue,Action,10.49,Overwhelmingly Positive
Streets of Rogue,Adventure,10.49,Overwhelmingly Positive
Streets of Rogue,Indie,10.49,Overwhelmingly Positive
Streets of Rogue,RPG,10.49,Overwhelmingly Positive
Record of Lodoss War-Deedlit in Wonder Labyrinth-,Action,14.99,Very Positive
Record of Lodoss War-Deedlit in Wonder Labyrinth-,Indie,14.99,Very Positive
EVERSPACE™ 2,Action,49.99,Very Positive
EVERSPACE™ 2,Adventure,49.99,Very Positive
EVERSPACE™ 2,RPG,49.99,Very Positive
EVERSPACE™ 2,Simulation,49.99,Very Positive
Stoneshard,Adventure,9.99,Mostly Positive
Stoneshard,Indie,9.99,Mostly Positive
Stoneshard,RPG,9.99,Mostly Positive
Stoneshard,Strategy,9.99,Mostly Positive
Stoneshard,Early Access,9.99,Mostly Positive
Build Master: MarsVille,Massively Multiplayer,0.0,Mixed
Build Master: MarsVille,Simulation,0.0,Mixed
Build Master: MarsVille,Strategy,0.0,Mixed
Avorion,Action,12.49,Very Positive
Avorion,Indie,12.49,Very Positive
Avorion,Simulation,12.49,Very Positive
Day of Dragons,Indie,10.49,Mostly Positive
Day of Dragons,Massively Multiplayer,10.49,Mostly Positive
Day of Dragons,RPG,10.49,Mostly Positive
Day of Dragons,Simulation,10.49,Mostly Positive
Day of Dragons,Early Access,10.49,Mostly Positive
Desynced: Autonomous Colony Simulator,Simulation,14.99,Very Positive
Desynced: Autonomous Colony Simulator,Strategy,14.99,Very Positive
Desynced: Autonomous Colony Simulator,Early Access,14.99,Very Positive
Disney•Pixar Cars Mater-National Championship,Racing,2.62,Very Positive
STAR WARS™ SHADOWS OF THE EMPIRE™,Action,1.25,Mostly Positive
STAR WARS™ SHADOWS OF THE EMPIRE™,Adventure,1.25,Mostly Positive
Poly Bridge 3,Simulation,9.99,Overwhelmingly Positive
Command & Conquer: Red Alert 3,Strategy,19.99,Very Positive
Decision: Red Daze,Action,3.14,Mostly Positive
Decision: Red Daze,Indie,3.14,Mostly Positive
Decision: Red Daze,RPG,3.14,Mostly Positive
Decision: Red Daze,Strategy,3.14,Mostly Positive
Super Mecha Champions,Action,0.0,Mixed
Super Mecha Champions,Adventure,0.0,Mixed
Super Mecha Champions,Free to Play,0.0,Mixed
Super Mecha Champions,Massively Multiplayer,0.0,Mixed
Pharaoh: A New Era,Simulation,11.5,Mostly Positive
Pharaoh: A New Era,Strategy,11.5,Mostly Positive
Stronghold: Warlords,Simulation,18.99,Mixed
Stronghold: Warlords,Strategy,18.99,Mixed
How a Retired Strategist Saved the Country,Adventure,3.92,Very Positive
How a Retired Strategist Saved the Country,RPG,3.92,Very Positive
How a Retired Strategist Saved the Country,Strategy,3.92,Very Positive
Biped,Action,4.99,Very Positive
Biped,Adventure,4.99,Very Positive
Biped,Casual,4.99,Very Positive
Biped,Indie,4.99,Very Positive
Biped,Simulation,4.99,Very Positive
Biped,Sports,4.99,Very Positive
Biped,Strategy,4.99,Very Positive
Far Cry® 4,Action,23.99,Very Positive
Far Cry® 4,Adventure,23.99,Very Positive
The Room 4: Old Sins,Adventure,4.99,Overwhelmingly Positive
Just Xiangqi,Casual,5.79,Very Positive
Just Xiangqi,Indie,5.79,Very Positive
Just Xiangqi,Simulation,5.79,Very Positive
Just Xiangqi,Strategy,5.79,Very Positive
House Builder,Adventure,10.49,Mostly Positive
House Builder,Casual,10.49,Mostly Positive
House Builder,Indie,10.49,Mostly Positive
House Builder,Simulation,10.49,Mostly Positive
Yog-Sothoth’s Yard,Indie,4.99,Very Positive
Yog-Sothoth’s Yard,RPG,4.99,Very Positive
Yog-Sothoth’s Yard,Simulation,4.99,Very Positive
Moncage,Adventure,10.49,Very Positive
Moncage,Casual,10.49,Very Positive
Moncage,Indie,10.49,Very Positive
Moncage,Simulation,10.49,Very Positive
Moncage,Strategy,10.49,Very Positive
Saleblazers,Action,14.99,Very Positive
Saleblazers,Adventure,14.99,Very Positive
Saleblazers,Indie,14.99,Very Positive
Saleblazers,RPG,14.99,Very Positive
Saleblazers,Simulation,14.99,Very Positive
Saleblazers,Early Access,14.99,Very Positive
Disney•Pixar Cars 2: The Video Game,Action,10.49,Mostly Positive
Disney•Pixar Cars 2: The Video Game,Adventure,10.49,Mostly Positive
Disney•Pixar Cars 2: The Video Game,Racing,10.49,Mostly Positive
EARTH DEFENSE FORCE 5,Action,59.99,Very Positive
Danganronpa: Trigger Happy Havoc,Adventure,10.49,Overwhelmingly Positive
Out of the Park Baseball 24,Indie,10.49,Mostly Positive
Out of the Park Baseball 24,Simulation,10.49,Mostly Positive
Out of the Park Baseball 24,Sports,10.49,Mostly Positive
Out of the Park Baseball 24,Strategy,10.49,Mostly Positive
Granado Espada,Free to Play,0.0,Mixed
Granado Espada,Massively Multiplayer,0.0,Mixed
Granado Espada,RPG,0.0,Mixed
Apocalypse Party,Action,5.79,Mixed
Apocalypse Party,Casual,5.79,Mixed
Apocalypse Party,Indie,5.79,Mixed
Apocalypse Party,Strategy,5.79,Mixed
Imperator: Rome,Simulation,23.99,Mixed
Imperator: Rome,Strategy,23.99,Mixed
Rusted Warfare - RTS,Indie,1.73,Overwhelmingly Positive
Rusted Warfare - RTS,Strategy,1.73,Overwhelmingly Positive
Call of Duty® 2,Action,19.99,Very Positive
MechWarrior Online™ Legends,Action,0.0,Mostly Positive
MechWarrior Online™ Legends,Massively Multiplayer,0.0,Mostly Positive
MechWarrior Online™ Legends,Simulation,0.0,Mostly Positive
MechWarrior Online™ Legends,Strategy,0.0,Mostly Positive
MechWarrior Online™ Legends,Free to Play,0.0,Mostly Positive
Street Fighter V,Action,19.99,Mostly Positive
Silica,Action,19.99,Mostly Positive
Silica,Indie,19.99,Mostly Positive
Silica,Strategy,19.99,Mostly Positive
Silica,Early Access,19.99,Mostly Positive
Craftopia,Action,12.49,Mostly Positive
Craftopia,Adventure,12.49,Mostly Positive
Craftopia,Indie,12.49,Mostly Positive
Craftopia,RPG,12.49,Mostly Positive
Craftopia,Early Access,12.49,Mostly Positive
SimRail - The Railway Simulator,Simulation,34.99,Very Positive
SimRail - The Railway Simulator,Early Access,34.99,Very Positive
OUTRIDERS,Action,31.99,Mixed
OUTRIDERS,Adventure,31.99,Mixed
OUTRIDERS,RPG,31.99,Mixed
SMASH LEGENDS,Action,0.0,Mostly Positive
SMASH LEGENDS,Casual,0.0,Mostly Positive
SMASH LEGENDS,Free to Play,0.0,Mostly Positive
SMASH LEGENDS,Strategy,0.0,Mostly Positive
Unravel Two,Action,19.99,Very Positive
Unravel Two,Adventure,19.99,Very Positive
Thriving City: Song,Casual,18.99,Very Positive
Thriving City: Song,Indie,18.99,Very Positive
Thriving City: Song,Simulation,18.99,Very Positive
Thriving City: Song,Strategy,18.99,Very Positive
Thriving City: Song,Early Access,18.99,Very Positive
New Tales from the Borderlands,Adventure,19.99,Mostly Negative
Ostriv,Indie,24.99,Very Positive
Ostriv,Simulation,24.99,Very Positive
Ostriv,Strategy,24.99,Very Positive
Ostriv,Early Access,24.99,Very Positive
Age of Empires: Definitive Edition,Strategy,19.99,Very Positive
Alice: Madness Returns,Action,19.99,Very Positive
Alice: Madness Returns,Adventure,19.99,Very Positive
WARRIORS OROCHI 3 Ultimate Definitive Edition,Action,33.29,Very Positive
WARRIORS OROCHI 3 Ultimate Definitive Edition,Strategy,33.29,Very Positive
Star Trek: Infinite,Adventure,17.99,Mixed
Star Trek: Infinite,Simulation,17.99,Mixed
Star Trek: Infinite,Strategy,17.99,Mixed
Only Up: With Friends,Action,4.99,Mostly Positive
Only Up: With Friends,Adventure,4.99,Mostly Positive
Only Up: With Friends,Casual,4.99,Mostly Positive
Only Up: With Friends,Indie,4.99,Mostly Positive
System Shock,Action,29.99,Very Positive
System Shock,Adventure,29.99,Very Positive
Stellar Warfare,Action,8.39,Very Positive
Stellar Warfare,Casual,8.39,Very Positive
Stellar Warfare,Indie,8.39,Very Positive
Stellar Warfare,RPG,8.39,Very Positive
Stellar Warfare,Simulation,8.39,Very Positive
Stellar Warfare,Strategy,8.39,Very Positive
Stellar Warfare,Early Access,8.39,Very Positive
Phantom Brigade,Indie,29.99,Mostly Positive
Phantom Brigade,RPG,29.99,Mostly Positive
Phantom Brigade,Strategy,29.99,Mostly Positive
Crysis Remastered,Action,14.99,Mostly Positive
Pathfinder: Kingmaker - Enhanced Plus Edition,Adventure,14.99,Mostly Positive
Pathfinder: Kingmaker - Enhanced Plus Edition,RPG,14.99,Mostly Positive
The House of Da Vinci 2,Adventure,9.99,Very Positive
The House of Da Vinci 2,Indie,9.99,Very Positive
The House of Da Vinci 2,Strategy,9.99,Very Positive
Paragon: The Overprime,Action,0.0,Mixed
Paragon: The Overprime,Sports,0.0,Mixed
Paragon: The Overprime,Strategy,0.0,Mixed
Paragon: The Overprime,Free to Play,0.0,Mixed
Paragon: The Overprime,Early Access,0.0,Mixed
CHRONO TRIGGER®,RPG,11.99,Very Positive
Lost Castle / 失落城堡,Action,9.99,Very Positive
Lost Castle / 失落城堡,Adventure,9.99,Very Positive
Lost Castle / 失落城堡,Indie,9.99,Very Positive
Lost Castle / 失落城堡,RPG,9.99,Very Positive
Deadly Days,Action,0.65,Very Positive
Deadly Days,Casual,0.65,Very Positive
Deadly Days,Indie,0.65,Very Positive
Deadly Days,Strategy,0.65,Very Positive
Baldur's Gate II: Enhanced Edition,Adventure,10.49,Very Positive
Baldur's Gate II: Enhanced Edition,RPG,10.49,Very Positive
JoJo's Bizarre Adventure: All-Star Battle R,Action,32.99,Very Positive
LIZARDS MUST DIE,Action,0.48,Overwhelmingly Positive
LIZARDS MUST DIE,Adventure,0.48,Overwhelmingly Positive
LIZARDS MUST DIE,Indie,0.48,Overwhelmingly Positive
LIZARDS MUST DIE,Massively Multiplayer,0.48,Overwhelmingly Positive
Stronghold Crusader HD,Simulation,5.79,Overwhelmingly Positive
Stronghold Crusader HD,Strategy,5.79,Overwhelmingly Positive
VA-11 Hall-A: Cyberpunk Bartender Action,Adventure,14.99,Overwhelmingly Positive
VA-11 Hall-A: Cyberpunk Bartender Action,Indie,14.99,Overwhelmingly Positive
VA-11 Hall-A: Cyberpunk Bartender Action,Simulation,14.99,Overwhelmingly Positive
Need for Speed™,Action,29.99,Mostly Positive
Need for Speed™,Adventure,29.99,Mostly Positive
Need for Speed™,Racing,29.99,Mostly Positive
Need for Speed™,Simulation,29.99,Mostly Positive
Void Bastards,Action,14.99,Very Positive
Void Bastards,Strategy,14.99,Very Positive
Slapshot: Rebound,Action,0.0,Very Positive
Slapshot: Rebound,Casual,0.0,Very Positive
Slapshot: Rebound,Indie,0.0,Very Positive
Slapshot: Rebound,Sports,0.0,Very Positive
Slapshot: Rebound,Free to Play,0.0,Very Positive
Slapshot: Rebound,Early Access,0.0,Very Positive
Mindustry,Strategy,9.99,Overwhelmingly Positive
EZ2ON REBOOT : R,Action,34.99,Very Positive
EZ2ON REBOOT : R,Casual,34.99,Very Positive
EZ2ON REBOOT : R,Sports,34.99,Very Positive
Marble World,Casual,7.34,Very Positive
Marble World,Indie,7.34,Very Positive
Marble World,Racing,7.34,Very Positive
Marble World,Simulation,7.34,Very Positive
Let's School,Casual,19.99,Very Positive
Let's School,Indie,19.99,Very Positive
Let's School,Simulation,19.99,Very Positive
RollerCoaster Tycoon® 2: Triple Thrill Pack,Simulation,9.99,Very Positive
RollerCoaster Tycoon® 2: Triple Thrill Pack,Strategy,9.99,Very Positive
Wobbledogs,Casual,8.99,Overwhelmingly Positive
Wobbledogs,Indie,8.99,Overwhelmingly Positive
Wobbledogs,Simulation,8.99,Overwhelmingly Positive
The Lost Village,Adventure,9.99,Very Positive
The Lost Village,Indie,9.99,Very Positive
The Lost Village,RPG,9.99,Very Positive
The Lost Village,Simulation,9.99,Very Positive
The Lost Village,Strategy,9.99,Very Positive
The Lost Village,Early Access,9.99,Very Positive
Pinball FX,Simulation,0.0,Mixed
Pinball FX,Free to Play,0.0,Mixed
Grand Tactician: The Civil War (1861-1865),Strategy,44.99,Mostly Positive
Killing Floor,Action,19.99,Overwhelmingly Positive
Cyber Manhunt,Indie,6.99,Very Positive
Cyber Manhunt,RPG,6.99,Very Positive
Cyber Manhunt,Simulation,6.99,Very Positive
Yao-Guai Hunter,Indie,3.36,Very Positive
Yao-Guai Hunter,RPG,3.36,Very Positive
Yao-Guai Hunter,Strategy,3.36,Very Positive
Yao-Guai Hunter,Early Access,3.36,Very Positive
Volcanoids,Action,10.49,Very Positive
Volcanoids,Adventure,10.49,Very Positive
Volcanoids,Indie,10.49,Very Positive
Volcanoids,Simulation,10.49,Very Positive
Volcanoids,Early Access,10.49,Very Positive
Terra Nil,Casual,12.49,Very Positive
Terra Nil,Indie,12.49,Very Positive
Terra Nil,Strategy,12.49,Very Positive
Ghost Watchers,Adventure,14.99,Very Positive
Ghost Watchers,Early Access,14.99,Very Positive
South Park™: The Fractured But Whole™,RPG,39.99,Very Positive
Tales from the Borderlands,Adventure,19.99,Very Positive
IXION,Indie,34.99,Mostly Positive
IXION,Simulation,34.99,Mostly Positive
IXION,Strategy,34.99,Mostly Positive
The Witness,Adventure,39.99,Very Positive
The Witness,Indie,39.99,Very Positive
Flyout,Indie,10.0,Very Positive
Flyout,Simulation,10.0,Very Positive
Flyout,Early Access,10.0,Very Positive
Far Cry® Primal,Action,23.99,Very Positive
Far Cry® Primal,Adventure,23.99,Very Positive
To The Core,Adventure,7.99,Very Positive
To The Core,Casual,7.99,Very Positive
To The Core,Indie,7.99,Very Positive
VEGA Conflict,Free to Play,0.0,Mixed
VEGA Conflict,Massively Multiplayer,0.0,Mixed
VEGA Conflict,Strategy,0.0,Mixed
Assassin's Creed® III Remastered,Action,31.99,Mixed
Assassin's Creed® III Remastered,Adventure,31.99,Mixed
This Is the Police,Adventure,1.99,Very Positive
This Is the Police,Indie,1.99,Very Positive
This Is the Police,Strategy,1.99,Very Positive
Hitman: Absolution™,Action,10.49,Very Positive
Peggle Deluxe,Casual,4.99,Overwhelmingly Positive
Just Cause™ 3,Action,15.99,Very Positive
Just Cause™ 3,Adventure,15.99,Very Positive
天外武林 (Traveler of Wuxia),RPG,12.49,Very Positive
天外武林 (Traveler of Wuxia),Strategy,12.49,Very Positive
SYNTHETIK 2,Action,10.49,Very Positive
SYNTHETIK 2,Indie,10.49,Very Positive
SYNTHETIK 2,Early Access,10.49,Very Positive
Death Roads: Tournament,Indie,5.99,Mostly Positive
Death Roads: Tournament,Racing,5.99,Mostly Positive
Death Roads: Tournament,Strategy,5.99,Mostly Positive
Battlestar Galactica Deadlock,Strategy,18.99,Very Positive
Scene Investigators,Adventure,12.49,Mostly Positive
Scene Investigators,Indie,12.49,Mostly Positive
Empires of the Undergrowth,Simulation,14.99,Very Positive
Empires of the Undergrowth,Strategy,14.99,Very Positive
Empires of the Undergrowth,Early Access,14.99,Very Positive
Drug Dealer Simulator,Action,19.99,Very Positive
Drug Dealer Simulator,Adventure,19.99,Very Positive
Drug Dealer Simulator,Indie,19.99,Very Positive
Drug Dealer Simulator,Simulation,19.99,Very Positive
Sabbat of the Witch,Adventure,14.99,Very Positive
Sabbat of the Witch,Casual,14.99,Very Positive
Sabbat of the Witch,Simulation,14.99,Very Positive
No One Survived,Adventure,8.99,Mixed
No One Survived,Indie,8.99,Mixed
No One Survived,RPG,8.99,Mixed
No One Survived,Early Access,8.99,Mixed
