Name,Review,Number Of Reviews,Genre,Tags,Dev_Info,Developer,Publisher,Release_Date,link,Price
Yog-Sothoth’s Yard,Very Positive,(420),"['Indie, RPG, Simulation']",['Single-player'],"['Indie, RPG, Simulation']",Bone Nail,Bone Nail,"20 Oct, 2023",https://store.steampowered.com/app/2194530/YogSothoths_Yard/?snr=1_7_7_7000_150_14,$4.99
Just Cause 4 Reloaded,Mixed,(171),"['Action, Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV']","['Action, Adventure']",Avalanche Studios,Square Enix,"4 Dec, 2018",https://store.steampowered.com/app/517630/Just_Cause_4_Reloaded/?snr=1_7_7_7000_150_14,$33.03
Terraforming Mars,Mixed,(50),['Strategy'],"['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Steam Turn Notifications', 'Remote Play Together']",['Strategy'],Artefacts Studio,Twin Sails Interactive,"17 Oct, 2018",https://store.steampowered.com/app/800270/Terraforming_Mars/?snr=1_7_7_7000_150_14,$10.49
Grand Tactician: The Civil War (1861-1865),Mixed,(25),['Strategy'],['Single-player'],['Strategy'],Grand Engineer Corps,Grand Engineer Corps,"24 Sep, 2021",https://store.steampowered.com/app/654890/Grand_Tactician_The_Civil_War_18611865/?snr=1_7_7_7000_150_14,$44.99
A Date with Death,Overwhelmingly Positive,"(1,009)","['Indie, Simulation, Free to Play']","['Single-player', 'Steam Achievements']","['Indie, Simulation, Free to Play']",Two and a Half Studios,Two and a Half Studios,"7 Dec, 2023",https://store.steampowered.com/app/2415010/A_Date_with_Death/?snr=1_7_7_7000_150_14,Free
Magical Girl Celesphonia,Very Positive,(50),"['Adventure, Indie, RPG']","['Single-player', 'Steam Cloud']","['Adventure, Indie, RPG']",Shimobashira Workshop,Kagura Games,"7 May, 2022",https://store.steampowered.com/app/1786790/Magical_Girl_Celesphonia/?snr=1_7_7_7000_150_14,$2.00
GOD EATER 3,Mostly Positive,(26),['Action'],"['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",['Action'],BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,"8 Feb, 2019",https://store.steampowered.com/app/899440/GOD_EATER_3/?snr=1_7_7_7000_150_14,$32.99
The Tenants,Mostly Positive,(63),"['Casual, Indie, Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud']","['Casual, Indie, Simulation']",Ancient Forge,Frozen District,"25 Mar, 2021",https://store.steampowered.com/app/1009560/The_Tenants/?snr=1_7_7_7000_150_14,$10.00
Cat Goes Fishing,Overwhelmingly Positive,(179),"['Casual, Indie, Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Casual, Indie, Simulation']",Cat5Games,,"20 Jan, 2015",https://store.steampowered.com/app/343780/Cat_Goes_Fishing/?snr=1_7_7_7000_150_14,$3.99
Rollerdrome,Very Positive,(26),"['Action, Indie, Sports']","['Single-player', 'Steam Achievements', 'Steam Leaderboards']","['Action, Indie, Sports']",Roll7,Private Division,"16 Aug, 2022",https://store.steampowered.com/app/1294420/Rollerdrome/?snr=1_7_7_7000_150_14,$4.45
天外武林 (Traveler of Wuxia),Very Positive,(36),"['RPG, Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['RPG, Strategy']",香港商河洛互動娛樂股份有限公司,香港商河洛互動娛樂股份有限公司,"6 Jan, 2023",https://store.steampowered.com/app/2088160/_Traveler_of_Wuxia/?snr=1_7_7_7000_150_14,$12.49
Sudden Strike 4,Very Positive,(20),['Strategy'],"['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor', 'Remote Play on TV']",['Strategy'],Kite Games,Kalypso Media,"11 Aug, 2017",https://store.steampowered.com/app/373930/Sudden_Strike_4/?snr=1_7_7_7000_150_14,$19.99
The Last Faith,Very Positive,(165),"['Action, Adventure, Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Adventure, Indie']",Kumi Souls Games,Playstack,"15 Nov, 2023",https://store.steampowered.com/app/1274600/The_Last_Faith/?snr=1_7_7_7000_150_14,$14.00
Animation Throwdown: The Quest for Cards,Mixed,(24),"['Adventure, Free to Play, RPG, Strategy']","['Single-player', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']","['Adventure, Free to Play, RPG, Strategy']",Synapse Games,Kongregate,"5 May, 2017",https://store.steampowered.com/app/591960/Animation_Throwdown_The_Quest_for_Cards/?snr=1_7_7_7000_150_14,Free
FINAL FANTASY IX,Very Positive,(77),['RPG'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet']",['RPG'],Square Enix,Square Enix,"14 Apr, 2016",https://store.steampowered.com/app/377840/FINAL_FANTASY_IX/?snr=1_7_7_7000_150_14,$16.99
7 Days to End with You,Very Positive,(29),"['Adventure, Casual, Indie, Simulation']",['Single-player'],"['Adventure, Casual, Indie, Simulation']",Lizardry,PLAYISM,"6 Feb, 2022",https://store.steampowered.com/app/1859280/7_Days_to_End_with_You/?snr=1_7_7_7000_150_14,$3.59
Ages of Conflict: World War Simulator,Very Positive,(96),"['Casual, Indie, Simulation, Early Access']","['Single-player', 'Steam Workshop', 'Includes level editor']","['Casual, Indie, Simulation, Early Access']",JoySpark Games,JoySpark Games,"17 Feb, 2023",https://store.steampowered.com/app/2186320/Ages_of_Conflict_World_War_Simulator/?snr=1_7_7_7000_150_14,$3.99
Parking Tycoon: Business Simulator,Mostly Positive,(41),"['Indie, Simulation, Strategy']",['Single-player'],"['Indie, Simulation, Strategy']",Geekon,Midnight Games,"3 Nov, 2023",https://store.steampowered.com/app/2475420/Parking_Tycoon_Business_Simulator/?snr=1_7_7_7000_150_14,$4.99
My Garage,Very Positive,(58),"['Indie, Racing, Simulation, Early Access']",['Single-player'],"['Indie, Racing, Simulation, Early Access']",Viking Game Studio,Viking Game Studio,"10 Aug, 2021",https://store.steampowered.com/app/1578390/My_Garage/?snr=1_7_7_7000_150_14,$19.99
Deus Ex: The Fall,Mixed,(22),"['Action, Adventure, RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards']","['Action, Adventure, RPG']",Eidos Interactive Corp.,Deus Ex,"18 Mar, 2014",https://store.steampowered.com/app/258180/Deus_Ex_The_Fall/?snr=1_7_7_7000_150_14,$0.99
System Shock,Very Positive,(232),"['Action, Adventure']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Adventure']",Nightdive Studios,Prime Matter,"30 May, 2023",https://store.steampowered.com/app/482400/System_Shock/?snr=1_7_7_7000_150_14,$29.99
AdventureQuest 3D,Very Positive,(63),"['Action, Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG']","['MMO', 'Online PvP', 'Online Co-op', 'Cross-Platform Multiplayer', 'In-App Purchases']","['Action, Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG']","Artix Entertainment, LLC","Artix Entertainment, LLC","29 Oct, 2022",https://store.steampowered.com/app/429790/AdventureQuest_3D/?snr=1_7_7_7000_150_14,Free
ONE PIECE ODYSSEY,Mostly Positive,(61),"['Action, Adventure, Casual, RPG']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Adventure, Casual, RPG']","ILCA, Inc.",Bandai Namco Entertainment Inc.,"12 Jan, 2023",https://store.steampowered.com/app/814000/ONE_PIECE_ODYSSEY/?snr=1_7_7_7000_150_14,$39.99
Little Witch in the Woods,Very Positive,(57),"['Adventure, Casual, Indie, RPG, Simulation, Early Access']",['Single-player'],"['Adventure, Casual, Indie, RPG, Simulation, Early Access']",SUNNY SIDE UP,SUNNY SIDE UP,"17 May, 2022",https://store.steampowered.com/app/1594940/Little_Witch_in_the_Woods/?snr=1_7_7_7000_150_14,$15.99
Super Animal Royale,Very Positive,(368),"['Action, Adventure, Casual, Indie, Massively Multiplayer, Free to Play']","['Online PvP', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Stats', 'Remote Play on TV']","['Action, Adventure, Casual, Indie, Massively Multiplayer, Free to Play']",Pixile,Modus Games,"26 Aug, 2021",https://store.steampowered.com/app/843380/Super_Animal_Royale/?snr=1_7_7_7000_150_14,Free
War Selection,Very Positive,(201),"['Indie, Massively Multiplayer, Strategy, Free to Play, Early Access']","['Single-player', 'Online PvP', 'In-App Purchases']","['Indie, Massively Multiplayer, Strategy, Free to Play, Early Access']",Glyph Worlds,Glyph Worlds,"8 Oct, 2019",https://store.steampowered.com/app/1022450/War_Selection/?snr=1_7_7_7000_150_14,Free
Death and Taxes,Very Positive,(114),"['Adventure, Casual, Indie, Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet']","['Adventure, Casual, Indie, Simulation, Strategy']",Placeholder Gameworks,Placeholder Gameworks,"20 Feb, 2020",https://store.steampowered.com/app/1166290/Death_and_Taxes/?snr=1_7_7_7000_150_14,$7.49
SteamWorld Build,Very Positive,(77),"['Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Simulation, Strategy']",The Station,Thunderful Publishing,"1 Dec, 2023",https://store.steampowered.com/app/2134770/SteamWorld_Build/?snr=1_7_7_7000_150_14,$14.99
Breakout 13,Very Positive,(76),"['Adventure, Indie, RPG']","['Single-player', 'Steam Achievements', 'In-App Purchases', 'Steam Cloud']","['Adventure, Indie, RPG']",ALT Lab,ALT Lab,"9 Jan, 2023",https://store.steampowered.com/app/2095300/Breakout_13/?snr=1_7_7_7000_150_14,$9.99
Monster Train,Very Positive,(82),['Strategy'],"['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet']",['Strategy'],Shiny Shoe,Good Shepherd Entertainment,"21 May, 2020",https://store.steampowered.com/app/1102190/Monster_Train/?snr=1_7_7_7000_150_14,$12.49
MONOPOLY Poker,Mixed,(175),"['Casual, Simulation, Free to Play']","['Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases']","['Casual, Simulation, Free to Play']",Azerion,Azerion,"3 Jun, 2021",https://store.steampowered.com/app/1474700/MONOPOLY_Poker/?snr=1_7_7_7000_150_14,Free
Fantasy Grounds Unity,Very Positive,(11),"['Indie, RPG, Strategy']","['Single-player', 'Online Co-op', 'LAN Co-op', 'Shared/Split Screen Co-op', 'Cross-Platform Multiplayer']","['Indie, RPG, Strategy']","SmiteWorks USA, LLC","SmiteWorks USA, LLC","5 Nov, 2020",https://store.steampowered.com/app/1196310/Fantasy_Grounds_Unity/?snr=1_7_7_7000_150_14,$18.99
RIPOUT,Mostly Positive,(35),"['Action, Early Access']","['Single-player', 'Online Co-op', 'Steam Achievements']","['Action, Early Access']",Pet Project Games,3D Realms,"24 Oct, 2023",https://store.steampowered.com/app/1558830/RIPOUT/?snr=1_7_7_7000_150_14,$12.49
Fallout 3,Very Positive,(97),['RPG'],['Single-player'],['RPG'],Bethesda Game Studios,Bethesda Softworks,"28 Oct, 2008",https://store.steampowered.com/app/22300/Fallout_3/?snr=1_7_7_7000_150_14,$1.49
DARK SOULS™ II,Very Positive,(147),"['Action, RPG']","['Single-player', 'Steam Achievements', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","['Action, RPG']","FromSoftware, Inc",BANDAI NAMCO Entertainment,"25 Apr, 2014",https://store.steampowered.com/app/236430/DARK_SOULS_II/?snr=1_7_7_7000_150_14,$24.99
Idle Big Devil,Very Positive,"(3,813)","['Adventure, Casual, Free to Play, Indie, Strategy']","['Single-player', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Stats', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet']","['Adventure, Casual, Free to Play, Indie, Strategy']","HONG KONG SPARK SOFTWARE TECHNOLOGY CO., LIMITED","HONG KONG SPARK SOFTWARE TECHNOLOGY CO., LIMITED","3 Nov, 2021",https://store.steampowered.com/app/1158980/Idle_Big_Devil/?snr=1_7_7_7000_150_14,Free
Fortune's Run,Very Positive,(18),"['Action, Indie, Early Access']","['Single-player', 'Steam Cloud']","['Action, Indie, Early Access']",Team Fortune,Team Fortune,"28 Sep, 2023",https://store.steampowered.com/app/1692240/Fortunes_Run/?snr=1_7_7_7000_150_14,$9.44
Visage,Very Positive,(66),"['Action, Adventure, Indie, Simulation']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Remote Play on TV']","['Action, Adventure, Indie, Simulation']",SadSquare Studio,SadSquare Studio,"30 Oct, 2020",https://store.steampowered.com/app/594330/Visage/?snr=1_7_7_7000_150_14,$34.99
WARRIORS OROCHI 4,Very Positive,(20),['Action'],"['Single-player', 'Online PvP', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together']",['Action'],"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","16 Oct, 2018",https://store.steampowered.com/app/831560/WARRIORS_OROCHI_4/?snr=1_7_7_7000_150_14,$49.99
Tom Clancy’s Splinter Cell Blacklist,Very Positive,(72),"['Action, Adventure']",['Single-player'],"['Action, Adventure']",Ubisoft Toronto,Ubisoft,"22 Aug, 2013",https://store.steampowered.com/app/235600/Tom_Clancys_Splinter_Cell_Blacklist/?snr=1_7_7_7000_150_14,$23.99
Remnant Records,Mostly Positive,(37),"['Action, Indie']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Cloud']","['Action, Indie']",Noctiluca Studio,Noctiluca Studio,"23 Jan, 2024",https://store.steampowered.com/app/1916310/Remnant_Records/?snr=1_7_7_7000_150_14,$8.49
Tavern Master,Very Positive,(502),"['Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Simulation, Strategy']",Untitled Studio,Untitled Studio,"16 Nov, 2021",https://store.steampowered.com/app/1525700/Tavern_Master/?snr=1_7_7_7000_150_14,$7.99
Fireworks Mania - An Explosive Simulator,Overwhelmingly Positive,(195),"['Action, Casual, Indie, Simulation']",['Single-player'],"['Action, Casual, Indie, Simulation']",Laumania ApS,Laumania ApS,"17 Dec, 2020",https://store.steampowered.com/app/1079260/Fireworks_Mania__An_Explosive_Simulator/?snr=1_7_7_7000_150_14,$6.59
