Name,Review,Number Of Reviews,Genre,Tags,Dev_Info,Developer,Publisher,Release_Date,link,Price
Foxhole,Mostly Positive,"(31,333)","['Action, Indie, Massively Multiplayer, RPG, Strategy']","['MMO', 'Online PvP', 'Valve Anti-Cheat enabled']","['Action, Indie, Massively Multiplayer, RPG, Strategy']",Siege Camp,Siege Camp,"28 Sep, 2022",https://store.steampowered.com/app/505460/Foxhole/?snr=1_7_7_7000_150_5,$14.99
People Playground,Overwhelmingly Positive,"(216,802)","['Action, Casual, Indie, Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']","['Action, Casual, Indie, Simulation']",mestiez,Studio Minus,"23 Jul, 2019",https://store.steampowered.com/app/1118200/People_Playground/?snr=1_7_7_7000_150_5,$9.99
Oblivion Override,Very Positive,"(1,116)","['Action, Adventure, Indie, RPG']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Adventure, Indie, RPG']",Humble Mill,Paleo,"25 Jan, 2024",https://store.steampowered.com/app/1952370/Oblivion_Override/?snr=1_7_7_7000_150_5,$11.69
Kingdom Rush Origins - Tower Defense,Very Positive,"(5,542)","['Indie, Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Indie, Strategy']",Ironhide Game Studio,Ironhide Game Studio,"18 Oct, 2018",https://store.steampowered.com/app/816340/Kingdom_Rush_Origins__Tower_Defense/?snr=1_7_7_7000_150_5,$10.49
DNF Duel,Mixed,"(3,496)","['Action, Casual']","['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Steam Achievements']","['Action, Casual']",NEOPLE Inc.,NEXON Korea Corp.,"28 Jun, 2022",https://store.steampowered.com/app/1216060/DNF_Duel/?snr=1_7_7_7000_150_5,$19.99
Stumble Guys,Mostly Positive,"(107,570)","['Action, Casual, Indie, Massively Multiplayer, Free to Play']","['Online PvP', 'Cross-Platform Multiplayer', 'In-App Purchases']","['Action, Casual, Indie, Massively Multiplayer, Free to Play']",Scopely,Scopely,"7 Oct, 2021",https://store.steampowered.com/app/1677740/Stumble_Guys/?snr=1_7_7_7000_150_6,Free
SONIC SUPERSTARS,Mixed,"(1,668)",['Action'],"['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play Together']",['Action'],SEGA,SEGA,"17 Oct, 2023",https://store.steampowered.com/app/2022670/SONIC_SUPERSTARS/?snr=1_7_7_7000_150_6,$59.99
OMORI,Overwhelmingly Positive,"(58,536)","['Adventure, Indie, RPG']","['Single-player', 'Steam Achievements', 'Remote Play on Phone', 'Remote Play on Tablet']","['Adventure, Indie, RPG']","OMOCAT, LLC","OMOCAT, LLC","25 Dec, 2020",https://store.steampowered.com/app/1150690/OMORI/?snr=1_7_7_7000_150_6,$19.99
God Of Weapons,Very Positive,"(2,924)","['Action, Casual, Indie, RPG']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Casual, Indie, RPG']",Archmage Labs,Archmage Games Studio,"13 Sep, 2023",https://store.steampowered.com/app/2342950/God_Of_Weapons/?snr=1_7_7_7000_150_6,$3.59
Lobotomy Corporation | Monster Management Simulation,Overwhelmingly Positive,"(28,671)","['Indie, Simulation']",['Single-player'],"['Indie, Simulation']",ProjectMoon,ProjectMoon,"9 Apr, 2018",https://store.steampowered.com/app/568220/Lobotomy_Corporation__Monster_Management_Simulation/?snr=1_7_7_7000_150_6,$24.99
PAYDAY 3,Mostly Negative,"(36,651)","['Action, Adventure, RPG']","['Single-player', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases']","['Action, Adventure, RPG']",Starbreeze Studios,Deep Silver,"21 Sep, 2023",https://store.steampowered.com/app/1272080/PAYDAY_3/?snr=1_7_7_7000_150_6,$29.99
Deus Ex: Mankind Divided,Mostly Positive,"(28,173)","['Action, RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Action, RPG']",Eidos Montreal,Eidos Interactive Corp.,"23 Aug, 2016",https://store.steampowered.com/app/337000/Deus_Ex_Mankind_Divided/?snr=1_7_7_7000_150_6,$2.24
They Are Billions,Very Positive,"(40,253)",['Strategy'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Remote Play on Tablet']",['Strategy'],Numantian Games,Numantian Games,"18 Jun, 2019",https://store.steampowered.com/app/644930/They_Are_Billions/?snr=1_7_7_7000_150_6,$29.99
A Way Out,Very Positive,"(38,088)","['Action, Adventure, Indie']","['Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']","['Action, Adventure, Indie']",Hazelight,Electronic Arts,"23 Mar, 2018",https://store.steampowered.com/app/1222700/A_Way_Out/?snr=1_7_7_7000_150_6,$29.99
A.V.A Global,Mixed,"(7,039)","['Action, Massively Multiplayer, Free to Play']","['Online PvP', 'In-App Purchases']","['Action, Massively Multiplayer, Free to Play']",Valiant,Valiant,"24 Aug, 2022",https://store.steampowered.com/app/1473480/AVA_Global/?snr=1_7_7_7000_150_6,Free
Doomsday: Last Survivors,Mixed,(287),"['Massively Multiplayer, RPG, Strategy']","['MMO', 'Online PvP', 'Online Co-op', 'Cross-Platform Multiplayer', 'In-App Purchases']","['Massively Multiplayer, RPG, Strategy']",IGG SINGAPORE PTE. LTD.,IGG SINGAPORE PTE. LTD.,"26 Jun, 2023",https://store.steampowered.com/app/2439510/Doomsday_Last_Survivors/?snr=1_7_7_7000_150_6,Free
Kingdom Come: Deliverance,Very Positive,"(89,269)","['Action, Adventure, RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV']","['Action, Adventure, RPG']",Warhorse Studios,Warhorse Studios,"13 Feb, 2018",https://store.steampowered.com/app/379430/Kingdom_Come_Deliverance/?snr=1_7_7_7000_150_6,$22.99
Total War: ROME REMASTERED,Mostly Positive,"(9,393)",['Strategy'],"['Single-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud']",['Strategy'],Creative Assembly,SEGA,"29 Apr, 2021",https://store.steampowered.com/app/885970/Total_War_ROME_REMASTERED/?snr=1_7_7_7000_150_6,$24.99
Tom Clancy's Ghost Recon® Wildlands,Very Positive,"(69,572)","['Action, Adventure']","['Single-player', 'Steam Trading Cards', 'In-App Purchases']","['Action, Adventure']",Ubisoft Paris,Ubisoft,"7 Mar, 2017",https://store.steampowered.com/app/460930/Tom_Clancys_Ghost_Recon_Wildlands/?snr=1_7_7_7000_150_6,$39.99
NieR:Automata™,Very Positive,"(90,533)","['Action, RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet']","['Action, RPG']",Square Enix,Square Enix,"17 Mar, 2017",https://store.steampowered.com/app/524220/NieRAutomata/?snr=1_7_7_7000_150_6,$31.99
XCOM® 2,Very Positive,"(66,324)",['Strategy'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on Tablet']",['Strategy'],Firaxis Games,2K,"5 Feb, 2016",https://store.steampowered.com/app/268500/XCOM_2/?snr=1_7_7_7000_150_6,$59.99
Scrap Mechanic,Very Positive,"(93,540)","['Action, Adventure, Indie, Simulation, Early Access']","['Single-player', 'Online Co-op', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']","['Action, Adventure, Indie, Simulation, Early Access']",Axolot Games,Axolot Games,"20 Jan, 2016",https://store.steampowered.com/app/387990/Scrap_Mechanic/?snr=1_7_7_7000_150_6,$19.99
WORLD OF FINAL FANTASY®,Mostly Positive,"(2,547)",['RPG'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",['RPG'],Square Enix,Square Enix,"21 Nov, 2017",https://store.steampowered.com/app/552700/WORLD_OF_FINAL_FANTASY/?snr=1_7_7_7000_150_6,$7.99
RoboCop: Rogue City,Very Positive,"(6,307)","['Action, Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Action, Adventure']",Teyon,Nacon,"2 Nov, 2023",https://store.steampowered.com/app/1681430/RoboCop_Rogue_City/?snr=1_7_7_7000_150_6,$24.99
The Lord of the Rings Online™,Mixed,"(18,573)","['Action, Adventure, Free to Play, Massively Multiplayer, RPG']","['MMO', 'In-App Purchases']","['Action, Adventure, Free to Play, Massively Multiplayer, RPG']","Standing Stone Games, LLC","Standing Stone Games, LLC","6 Jun, 2012",https://store.steampowered.com/app/212500/The_Lord_of_the_Rings_Online/?snr=1_7_7_7000_150_6,Free
Railroader,Overwhelmingly Positive,"(1,101)","['Simulation, Strategy, Early Access']","['Single-player', 'Online Co-op', 'Steam Cloud']","['Simulation, Strategy, Early Access']",Giraffe Lab LLC,Giraffe Lab LLC,"7 Dec, 2023",https://store.steampowered.com/app/1683150/Railroader/?snr=1_7_7_7000_150_6,$14.99
Library Of Ruina,Overwhelmingly Positive,"(22,454)","['Indie, RPG, Strategy']","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Remote Play on Tablet']","['Indie, RPG, Strategy']",ProjectMoon,ProjectMoon,"10 Aug, 2021",https://store.steampowered.com/app/1256670/Library_Of_Ruina/?snr=1_7_7_7000_150_6,$29.99
Sledders,Very Positive,(893),"['Racing, Simulation, Sports, Early Access']","['Single-player', 'Online PvP', 'Online Co-op']","['Racing, Simulation, Sports, Early Access']",Hanki Games,Bonus Stage Publishing,"5 Dec, 2023",https://store.steampowered.com/app/2486740/Sledders/?snr=1_7_7_7000_150_6,$12.49
Voidtrain,Mostly Positive,"(3,437)","['Action, Adventure, Indie, RPG, Simulation, Early Access']","['Single-player', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Cloud']","['Action, Adventure, Indie, RPG, Simulation, Early Access']",HypeTrain Digital,HypeTrain Digital,"9 May, 2023",https://store.steampowered.com/app/1159690/Voidtrain/?snr=1_7_7_7000_150_6,$14.99
Call of Duty®: WWII,Very Positive,"(27,078)",['Action'],"['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Remote Play on TV']",['Action'],Sledgehammer Games,Activision,"3 Nov, 2017",https://store.steampowered.com/app/476600/Call_of_Duty_WWII/?snr=1_7_7_7000_150_6,$59.99
Prison Architect,Mostly Positive,"(54,909)","['Indie, Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']","['Indie, Simulation, Strategy']",Double Eleven,Paradox Interactive,"6 Oct, 2015",https://store.steampowered.com/app/233450/Prison_Architect/?snr=1_7_7_7000_150_6,$17.99
The Secret of Monkey Island: Special Edition,Very Positive,"(4,597)",['Adventure'],"['Single-player', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']",['Adventure'],LucasArts,LucasArts,"15 Jul, 2009",https://store.steampowered.com/app/32360/The_Secret_of_Monkey_Island_Special_Edition/?snr=1_7_7_7000_150_6,$2.02
Phoenix Wright: Ace Attorney Trilogy,Overwhelmingly Positive,"(21,576)",['Adventure'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet']",['Adventure'],"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","9 Apr, 2019",https://store.steampowered.com/app/787480/Phoenix_Wright_Ace_Attorney_Trilogy/?snr=1_7_7_7000_150_6,$22.49
Crab Champions,Overwhelmingly Positive,"(16,433)","['Action, Adventure, Casual, Indie, Early Access']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Cloud']","['Action, Adventure, Casual, Indie, Early Access']",Noisestorm Limited,Noisestorm Limited,"1 Apr, 2023",https://store.steampowered.com/app/774801/Crab_Champions/?snr=1_7_7_7000_150_6,$9.99
Yi Xian: The Cultivation Card Game,Mostly Positive,"(3,921)","['Casual, Indie, Strategy, Free to Play']","['Single-player', 'Online PvP', 'In-App Purchases']","['Casual, Indie, Strategy, Free to Play']",Darksun Studio,Gamera Games,"22 Jan, 2024",https://store.steampowered.com/app/1948800/Yi_Xian_The_Cultivation_Card_Game/?snr=1_7_7_7000_150_6,Free
Neverwinter,Very Positive,"(37,250)","['Action, Adventure, Massively Multiplayer, RPG, Free to Play']","['Single-player', 'MMO', 'Online PvP', 'Online Co-op', 'Steam Trading Cards', 'In-App Purchases', 'Includes level editor']","['Action, Adventure, Massively Multiplayer, RPG, Free to Play']",Cryptic Studios,Gearbox Publishing,"5 Dec, 2013",https://store.steampowered.com/app/109600/Neverwinter/?snr=1_7_7_7000_150_6,Free
Plants vs. Zombies™ Garden Warfare 2: Deluxe Edition,Very Positive,"(17,196)","['Action, Casual, Strategy']","['Single-player', 'Online PvP', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'In-App Purchases']","['Action, Casual, Strategy']",PopCap,Electronic Arts,"16 May, 2022",https://store.steampowered.com/app/1922560/Plants_vs_Zombies_Garden_Warfare_2_Deluxe_Edition/?snr=1_7_7_7000_150_6,$29.99
Need for Speed™ Heat,Very Positive,"(81,738)","['Action, Adventure, Racing, Sports']","['Single-player', 'Online PvP', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Remote Play on Tablet', 'HDR available']","['Action, Adventure, Racing, Sports']",Ghost Games,Electronic Arts,"8 Nov, 2019",https://store.steampowered.com/app/1222680/Need_for_Speed_Heat/?snr=1_7_7_7000_150_6,$69.99
Graveyard Keeper,Very Positive,"(30,094)","['Adventure, Indie, RPG, Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","['Adventure, Indie, RPG, Simulation']",Lazy Bear Games,tinyBuild,"15 Aug, 2018",https://store.steampowered.com/app/599140/Graveyard_Keeper/?snr=1_7_7_7000_150_6,$10.49
Operation: Tango,Very Positive,"(5,519)","['Adventure, Casual']","['Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Adventure, Casual']",Clever Plays,Clever Plays,"1 Jun, 2021",https://store.steampowered.com/app/1335790/Operation_Tango/?snr=1_7_7_7000_150_6,$9.99
OPERATOR,Very Positive,"(1,193)","['Action, Indie, RPG, Simulation, Strategy, Early Access']","['Single-player', 'Online Co-op']","['Action, Indie, RPG, Simulation, Strategy, Early Access']",vector 2,vector 2,"1 Aug, 2023",https://store.steampowered.com/app/1913370/OPERATOR/?snr=1_7_7_7000_150_6,$19.99
Gems of War - Puzzle RPG,Mixed,"(9,592)","['Action, Adventure, Casual, RPG, Strategy, Free to Play']","['Single-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud']","['Action, Adventure, Casual, RPG, Strategy, Free to Play']",Infinity Plus 2,505 Games,"20 Nov, 2014",https://store.steampowered.com/app/329110/Gems_of_War__Puzzle_RPG/?snr=1_7_7_7000_150_6,Free
BIGFOOT,Very Positive,"(14,292)","['Action, Adventure, Indie, Early Access']","['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards']","['Action, Adventure, Indie, Early Access']",CyberLight Game Studio,CyberLight Game Studio,"31 Jan, 2017",https://store.steampowered.com/app/509980/BIGFOOT/?snr=1_7_7_7000_150_6,$19.99
Planet Coaster,Very Positive,"(50,954)","['Action, Adventure, Casual, Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']","['Action, Adventure, Casual, Simulation, Strategy']",Frontier Developments,Frontier Developments,"17 Nov, 2016",https://store.steampowered.com/app/493340/Planet_Coaster/?snr=1_7_7_7000_150_6,$20.99
Company of Heroes 2,Very Positive,"(63,159)",['Strategy'],"['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats']",['Strategy'],Relic Entertainment,SEGA,"25 Jun, 2013",https://store.steampowered.com/app/231430/Company_of_Heroes_2/?snr=1_7_7_7000_150_6,$17.99
Left 4 Dead,Overwhelmingly Positive,"(45,002)",['Action'],"['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Steam Leaderboards', 'Includes Source SDK', 'Commentary available', 'Remote Play on TV', 'Remote Play Together']",['Action'],Valve,Valve,"17 Nov, 2008",https://store.steampowered.com/app/500/Left_4_Dead/?snr=1_7_7_7000_150_6,$5.79
Thief,Mostly Positive,"(15,961)","['Action, Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV']","['Action, Adventure']",Eidos-Montréal,Eidos Interactive Corp.,"28 Feb, 2014",https://store.steampowered.com/app/239160/Thief/?snr=1_7_7_7000_150_6,$1.49
Universe Sandbox,Very Positive,"(19,589)","['Casual, Indie, Simulation, Early Access']","['Single-player', 'VR Supported', 'Steam Workshop', 'Steam Cloud']","['Casual, Indie, Simulation, Early Access']",Giant Army,Giant Army,"24 Aug, 2015",https://store.steampowered.com/app/230290/Universe_Sandbox/?snr=1_7_7_7000_150_6,$14.99
Songs of Syx,Overwhelmingly Positive,"(3,190)","['Indie, Simulation, Strategy, Early Access']","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud']","['Indie, Simulation, Strategy, Early Access']",Gamatron AB,Gamatron AB,"21 Sep, 2020",https://store.steampowered.com/app/1162750/Songs_of_Syx/?snr=1_7_7_7000_150_6,$12.49
Pillars of Eternity,Very Positive,"(14,601)",['RPG'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Commentary available', 'Remote Play on Tablet']",['RPG'],Obsidian Entertainment,Xbox Game Studios,"26 Mar, 2015",https://store.steampowered.com/app/291650/Pillars_of_Eternity/?snr=1_7_7_7000_150_6,$7.49
Sid Meier's Civilization® V,Very Positive,"(119,125)",['Strategy'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet']",['Strategy'],Firaxis Games,2K,"23 Sep, 2010",https://store.steampowered.com/app/8930/Sid_Meiers_Civilization_V/?snr=1_7_7_7000_150_6,$29.99
Longvinter,Mixed,"(4,498)","['Action, Adventure, Massively Multiplayer, RPG, Simulation, Early Access']","['MMO', 'Online PvP', 'Online Co-op', 'Steam Achievements']","['Action, Adventure, Massively Multiplayer, RPG, Simulation, Early Access']",Uuvana Studios,Uuvana Studios,"24 Feb, 2022",https://store.steampowered.com/app/1635450/Longvinter/?snr=1_7_7_7000_150_6,$7.41
Sprocket,Very Positive,"(7,798)","['Action, Indie, Simulation, Early Access']","['Single-player', 'Steam Cloud']","['Action, Indie, Simulation, Early Access']",Hamish Dunn,Hamish Dunn,"26 Aug, 2021",https://store.steampowered.com/app/1674170/Sprocket/?snr=1_7_7_7000_150_6,$19.99
X4: Foundations,Mostly Positive,"(15,644)","['Action, Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']","['Action, Simulation, Strategy']",Egosoft,Egosoft,"30 Nov, 2018",https://store.steampowered.com/app/392160/X4_Foundations/?snr=1_7_7_7000_150_6,$22.99
